,go,go_name,name,q
A0A096LP12,,,Protein LOC102724023 (Fragment) OS=Homo sapiens GN=LOC102724023 PE=1 SV=1 ,4
A0A096LP76,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=4 SV=1 ,6
A0A096LPI6,GO:0005739,mitochondrion,"ES1 protein homolog, mitochondrial OS=Homo sapiens GN=C21orf33 PE=1 SV=3 ",12
A0A0A0MR50,,,Cullin-4A OS=Homo sapiens GN=CUL4A PE=1 SV=1 ,6
A0A0A0MR52,,,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=1 ,4
A0A0A0MRM9,,,Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1 PE=1 SV=2 ,2
A0A0A0MRQ5,,,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,51
A0A0A0MRX9,,,"Presequence protease, mitochondrial OS=Homo sapiens GN=PITRM1 PE=1 SV=1 ",3
A0A0A0MSE2,,,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens GN=HADH PE=1 SV=3 ",45
A0A0A0MSI0,,,Peroxiredoxin-1 (Fragment) OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,67
A0A0A0MSM0,,,Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1 PE=1 SV=1 ,4
A0A0A0MT22,,,Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens GN=PTPRC PE=1 SV=2 ,27
A0A0A0MT64,,,"NADPH:adrenodoxin oxidoreductase, mitochondrial OS=Homo sapiens GN=FDXR PE=1 SV=3 ",3
A0A0A0MTC1,,,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=3 ,21
A0A0A0MTH3,,,Integrin-linked protein kinase OS=Homo sapiens GN=ILK PE=1 SV=2 ,2
A0A0A0MTR2,,,Prolyl 3-hydroxylase OGFOD1 OS=Homo sapiens GN=OGFOD1 PE=1 SV=1 ,5
A0A0A0MTS2,,,Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4 ,47
A0A0A6YY92,,,Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=2 ,19
A0A0A6YYG9,GO:0043234;GO:0005856,protein complex;cytoskeleton,Actin-related protein 2/3 complex subunit 4 OS=Homo sapiens GN=ARPC4 PE=1 SV=3 ,4
A0A0A6YYJ8,,,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=1 SV=2 ,5
A0A0A6YYL4,,,Coronin-7 OS=Homo sapiens GN=CORO7 PE=1 SV=2 ,12
A0A0B4J1R6,,,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=1 ,14
A0A0B4J210,,,La-related protein 1 (Fragment) OS=Homo sapiens GN=LARP1 PE=1 SV=3 ,6
A0A0B4J269,GO:0005856;GO:0005575,cytoskeleton;cellular_component,Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=2 ,32
A0A0C4DG17,,,40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=4 ,16
A0A0C4DG89,,,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=2 ,9
A0A0C4DGB5,,,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=4 ,3
A0A0C4DGG9,,,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=2 ,26
A0A0C4DGH5,,,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens GN=CAND1 PE=1 SV=1 ,11
A0A0C4DGI3,,,Citrate synthase OS=Homo sapiens GN=CS PE=1 SV=1 ,21
A0A0C4DGP4,,,Glucosidase 2 subunit beta (Fragment) OS=Homo sapiens GN=PRKCSH PE=1 SV=1 ,5
A0A0C4DGQ5,,,Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1 ,3
A0A0C4DGZ5,,,Tyrosine--tRNA ligase OS=Homo sapiens GN=YARS PE=1 SV=1 ,6
A0A0D9SEI8,,,Y-box-binding protein 3 (Fragment) OS=Homo sapiens GN=YBX3 PE=1 SV=1 ,3
A0A0D9SEY1,,,Mitogen-activated protein kinase kinase kinase kinase 4 OS=Homo sapiens GN=MAP4K4 PE=1 SV=1 ,4
A0A0D9SF20,,,"Polypyrimidine tract binding protein 1, isoform CRA_e OS=Homo sapiens GN=PTBP1 PE=1 SV=1 ",16
A0A0D9SF53,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3 ,9
A0A0D9SF58,,,Chromosome transmission fidelity protein 18 homolog OS=Homo sapiens GN=CHTF18 PE=1 SV=1 ,4
A0A0D9SGF6,,,"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=3 ",20
A0A0G2JIW1,,,Heat shock 70 kDa protein 1A OS=Homo sapiens GN=HSPA1A PE=1 SV=1 ,3
A0A0G2JJM1,,,Large proline-rich protein BAG6 (Fragment) OS=Homo sapiens GN=BAG6 PE=1 SV=2 ,4
A0A0G2JJZ9,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=1 ,26
A0A0G2JK44,,,Bromodomain-containing protein 2 OS=Homo sapiens GN=BRD2 PE=1 SV=2 ,3
A0A0G2JM12,,,Casein kinase II subunit beta OS=Homo sapiens GN=CSNK2B PE=1 SV=1 ,7
A0A0G2JPP5,,,Protein scribble homolog OS=Homo sapiens GN=SCRIB PE=1 SV=4 ,3
A0A0G2JQM1,,,AP-2 complex subunit alpha-2 (Fragment) OS=Homo sapiens GN=AP2A2 PE=1 SV=1 ,3
A0A0J9YVP6,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,3
A0A0J9YVQ7,,,ATP-dependent RNA helicase DDX3X (Fragment) OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,4
A0A0J9YVR1,,,Uncharacterized protein OS=Homo sapiens PE=1 SV=1 ,2
A0A0J9YX62,,,DnaJ homolog subfamily B member 6 OS=Homo sapiens GN=DNAJB6 PE=1 SV=2 ,4
A0A0J9YX90,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,3
A0A0J9YXJ0,,,CUGBP Elav-like family member 2 OS=Homo sapiens GN=CELF2 PE=1 SV=1 ,10
A0A0J9YYD9,,,Lck-interacting transmembrane adapter 1 OS=Homo sapiens GN=LIME1 PE=4 SV=1 ,3
A0A0J9YYH3,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,37
A0AVT1,GO:0005737;GO:0005829,cytoplasm;cytosol,Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1 ,5
A0FGR8,GO:0043226;GO:0005886;GO:0005622;GO:0005575;GO:0005783,organelle;plasma membrane;intracellular;cellular_component;endoplasmic reticulum,Extended synaptotagmin-2 OS=Homo sapiens GN=ESYT2 PE=1 SV=1 ,12
A1L0T0,GO:0005575,cellular_component,Acetolactate synthase-like protein OS=Homo sapiens GN=ILVBL PE=1 SV=2 ,2
A2A274,,,"Aconitate hydratase, mitochondrial OS=Homo sapiens GN=ACO2 PE=1 SV=1 ",5
A2A2D0,,,Stathmin (Fragment) OS=Homo sapiens GN=STMN1 PE=1 SV=6 ,2
A3QJZ6,,,PRAME family member 22 OS=Homo sapiens GN=PRAMEF22 PE=3 SV=3 ,3
A4D1E1,,,Zinc finger protein 804B OS=Homo sapiens GN=ZNF804B PE=2 SV=2 ,3
A4D1P6,,,WD repeat-containing protein 91 OS=Homo sapiens GN=WDR91 PE=1 SV=2 ,2
A4QPE4,,,SPTBN2 protein OS=Homo sapiens GN=SPTBN2 PE=1 SV=1 ,4
A5A3E0,GO:0043226;GO:0005615;GO:0005737,organelle;extracellular space;cytoplasm,POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2 ,37
A6NCQ0,,,ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1 ,9
A6NDU8,GO:0005654;GO:0005829,nucleoplasm;cytosol,UPF0600 protein C5orf51 OS=Homo sapiens GN=C5orf51 PE=1 SV=1 ,4
A6NE09,,,40S ribosomal protein SA OS=Homo sapiens GN=RPSAP58 PE=1 SV=1 ,11
A6NEM2,,,Host cell factor 1 OS=Homo sapiens GN=HCFC1 PE=1 SV=2 ,8
A6NFX8,,,ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1 ,14
A6NHB5,,,Zinc finger MYM-type protein 3 OS=Homo sapiens GN=ZMYM3 PE=1 SV=2 ,2
A6NHL2,GO:0005856;GO:0005737,cytoskeleton;cytoplasm,Tubulin alpha chain-like 3 OS=Homo sapiens GN=TUBAL3 PE=1 SV=2 ,4
A6NHR9,GO:0005694;GO:0000228,chromosome;nuclear chromosome,Structural maintenance of chromosomes flexible hinge domain-containing protein 1 OS=Homo sapiens GN=SMCHD1 PE=1 SV=2 ,2
A6NIW5,,,"Peroxiredoxin 2, isoform CRA_a OS=Homo sapiens GN=PRDX2 PE=1 SV=2 ",36
A6NJU6,,,ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=2 ,13
A6NL76,,,"Actin, alpha skeletal muscle OS=Homo sapiens GN=ACTA1 PE=1 SV=3 ",192
A6NLN1,,,"Polypyrimidine tract binding protein 1, isoform CRA_b OS=Homo sapiens GN=PTBP1 PE=1 SV=4 ",53
A6NNZ2,GO:0043226;GO:0005615;GO:0005856;GO:0005737,organelle;extracellular space;cytoskeleton;cytoplasm,Tubulin beta-8 chain-like protein LOC260334 OS=Homo sapiens PE=1 SV=1 ,10
A6QRI9,,,60S ribosomal protein L10 (Fragment) OS=Homo sapiens GN=RPL10 PE=1 SV=2 ,2
A8K070,,,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=4 ,2
A8K7Q2,,,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1 ,172
A8MT02,,,Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2 ,4
A8MUS3,,,60S ribosomal protein L23a OS=Homo sapiens GN=RPL23A PE=1 SV=1 ,4
A8MVZ9,,,Fructose-bisphosphate aldolase OS=Homo sapiens GN=ALDOC PE=1 SV=1 ,3
A8MW50,,,L-lactate dehydrogenase (Fragment) OS=Homo sapiens GN=LDHB PE=1 SV=1 ,20
A8MWD9,GO:0043226;GO:0005622;GO:0043234;GO:0005737;GO:0005634,organelle;intracellular;protein complex;cytoplasm;nucleus,Putative small nuclear ribonucleoprotein G-like protein 15 OS=Homo sapiens GN=SNRPGP15 PE=5 SV=2 ,2
A8MX94,,,Glutathione S-transferase P OS=Homo sapiens GN=GSTP1 PE=1 SV=1 ,5
A8MXP9,,,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=2 ,36
A8MYZ9,,,Cat eye syndrome critical region protein 5 OS=Homo sapiens GN=CECR5 PE=1 SV=1 ,6
A9Z1X7,,,Serine/arginine repetitive matrix protein 1 OS=Homo sapiens GN=SRRM1 PE=1 SV=2 ,6
B0I1T2,GO:0005615;GO:0005623;GO:0043234;GO:0005856;GO:0043226;GO:0005886;GO:0005575,extracellular space;cell;protein complex;cytoskeleton;organelle;plasma membrane;cellular_component,Unconventional myosin-Ig OS=Homo sapiens GN=MYO1G PE=1 SV=2 ,14
B0QYN7,,,SUMO-conjugating enzyme UBC9 OS=Homo sapiens GN=UBE2I PE=1 SV=1 ,5
B0QZK4,,,Heterochromatin protein 1-binding protein 3 (Fragment) OS=Homo sapiens GN=HP1BP3 PE=1 SV=1 ,9
B0YIW6,,,Coatomer subunit delta OS=Homo sapiens GN=ARCN1 PE=1 SV=1 ,4
B0YJC5,,,Vimentin OS=Homo sapiens GN=VIM PE=1 SV=1 ,11
B1AHC9,,,X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=1 ,24
B1AHD1,,,NHP2-like protein 1 OS=Homo sapiens GN=SNU13 PE=1 SV=3 ,14
B1AK88,,,"Capping protein (Actin filament) muscle Z-line, beta, isoform CRA_a OS=Homo sapiens GN=CAPZB PE=1 SV=1 ",6
B1ANG9,,,Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=2 ,4
B1ANH2,,,Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=2 ,5
B1ANH3,,,Guanylate kinase (Fragment) OS=Homo sapiens GN=GUK1 PE=1 SV=1 ,3
B1ANH5,,,Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1 ,4
B1ANH6,,,Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1 ,2
B1APP8,,,"ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens GN=PFKP PE=1 SV=1 ",3
B1PS43,,,Myosin-11 OS=Homo sapiens GN=MYH11 PE=1 SV=3 ,5
B2RPK0,GO:0005694;GO:0005634,chromosome;nucleus,Putative high mobility group protein B1-like 1 OS=Homo sapiens GN=HMGB1P1 PE=5 SV=1 ,19
B3KM87,,,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=1 ,26
B3KQV6,,,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens GN=PPP2R1A PE=1 SV=1 ,17
B3KS98,,,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1 ,8
B3KSI3,,,Branched-chain-amino-acid aminotransferase OS=Homo sapiens GN=BCAT2 PE=1 SV=1 ,4
B4DEV8,GO:0005622;GO:0043234;GO:0005575;GO:0005737;GO:0005634,intracellular;protein complex;cellular_component;cytoplasm;nucleus,Proteasome subunit alpha type OS=Homo sapiens PE=2 SV=1 ,25
B4DJ07,,,Exocyst complex component 7 (Fragment) OS=Homo sapiens GN=EXOC7 PE=1 SV=1 ,5
B4DJC3,,,Histone H2A OS=Homo sapiens GN=H2AFY PE=1 SV=1 ,7
B4DLN1,GO:0005739;GO:0005622;GO:0005575;GO:0005840;GO:0005654,mitochondrion;intracellular;cellular_component;ribosome;nucleoplasm,"39S ribosomal protein L12, mitochondrial OS=Homo sapiens GN=MRPL12 PE=1 SV=2 ",8
B4DNK4,,,Pyruvate kinase OS=Homo sapiens GN=PKM PE=1 SV=1 ,249
B4DR61,,,Protein transport protein Sec61 subunit alpha isoform 1 OS=Homo sapiens GN=SEC61A1 PE=1 SV=2 ,3
B4DUT8,,,Calponin-2 OS=Homo sapiens GN=CNN2 PE=1 SV=4 ,6
B4DV51,,,GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=1 ,20
B4DZS0,,,DNA fragmentation factor subunit beta OS=Homo sapiens GN=DFFB PE=1 SV=1 ,2
B4E0P5,,,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=1 ,7
B4E2I7,,,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=1 ,4
B5MC51,,,LIM domain kinase 2 OS=Homo sapiens GN=LIMK2 PE=1 SV=1 ,2
B5MCX3,,,Septin-2 OS=Homo sapiens GN=SEPT2 PE=1 SV=1 ,2
B5ME19,GO:0043234;GO:0005737,protein complex;cytoplasm,Eukaryotic translation initiation factor 3 subunit C-like protein OS=Homo sapiens GN=EIF3CL PE=3 SV=1 ,6
B5MEG9,,,Microtubule-associated protein 4 (Fragment) OS=Homo sapiens GN=MAP4 PE=1 SV=7 ,2
B7Z4K9,,,Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=NAP1L1 PE=1 SV=1 ,62
B7Z4L4,,,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1 ,3
B7Z982,,,Pleiotropic regulator 1 OS=Homo sapiens GN=PLRG1 PE=1 SV=1 ,3
B7Z9C2,,,Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=NAP1L1 PE=1 SV=1 ,63
B7ZBH1,,,Eukaryotic translation initiation factor 6 (Fragment) OS=Homo sapiens GN=EIF6 PE=1 SV=1 ,9
B7ZBK4,,,Transcription factor IIIA OS=Homo sapiens GN=GTF3A PE=1 SV=3 ,5
B7ZM99,,,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1 ",6
B8ZZJ2,,,"Actin, gamma-enteric smooth muscle OS=Homo sapiens GN=ACTG2 PE=1 SV=1 ",168
B9A067,,,MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=2 ,6
C9IYT0,,,H/ACA ribonucleoprotein complex subunit 4 (Fragment) OS=Homo sapiens GN=DKC1 PE=1 SV=6 ,7
C9IZ41,,,Zyxin (Fragment) OS=Homo sapiens GN=ZYX PE=1 SV=1 ,4
C9IZ76,,,Serine/threonine-protein phosphatase 2A activator (Fragment) OS=Homo sapiens GN=PPP2R4 PE=1 SV=1 ,5
C9IZL7,,,Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens GN=NONO PE=1 SV=1 ,35
C9J0D1,,,Histone H2A OS=Homo sapiens GN=H2AFV PE=3 SV=1 ,65
C9J165,,,Glutamine--tRNA ligase (Fragment) OS=Homo sapiens GN=QARS PE=1 SV=1 ,5
C9J2C0,,,Tubulin alpha-8 chain OS=Homo sapiens GN=TUBA8 PE=1 SV=1 ,44
C9J406,,,MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT PE=1 SV=1 ,8
C9J5N1,,,Alanyl-tRNA editing protein Aarsd1 OS=Homo sapiens GN=AARSD1 PE=1 SV=2 ,3
C9J5S7,,,Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens GN=PPIA PE=1 SV=1 ,146
C9J5V9,,,Nuclease-sensitive element-binding protein 1 (Fragment) OS=Homo sapiens GN=YBX1 PE=1 SV=1 ,29
C9J6U3,,,Protein diaphanous homolog 2 OS=Homo sapiens GN=DIAPH2 PE=1 SV=1 ,2
C9J7E5,,,Transportin-3 OS=Homo sapiens GN=TNPO3 PE=1 SV=3 ,7
C9J7L0,,,Histone-binding protein RBBP7 (Fragment) OS=Homo sapiens GN=RBBP7 PE=1 SV=6 ,6
C9J7P5,,,Protein TBRG4 (Fragment) OS=Homo sapiens GN=TBRG4 PE=1 SV=1 ,3
C9J8M6,,,DNA replication licensing factor MCM7 (Fragment) OS=Homo sapiens GN=MCM7 PE=1 SV=1 ,6
C9J8T6,,,Cytochrome c oxidase copper chaperone OS=Homo sapiens GN=COX17 PE=1 SV=1 ,7
C9J9C1,,,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Fragment) OS=Homo sapiens GN=PPP2R1A PE=1 SV=2 ,7
C9JA17,,,V-type proton ATPase catalytic subunit A (Fragment) OS=Homo sapiens GN=ATP6V1A PE=1 SV=6 ,3
C9JB25,,,Septin-2 (Fragment) OS=Homo sapiens GN=SEPT2 PE=1 SV=1 ,2
C9JCK5,,,Proteasome subunit alpha type-2 OS=Homo sapiens GN=PSMA2 PE=1 SV=1 ,4
C9JD32,,,60S ribosomal protein L23 (Fragment) OS=Homo sapiens GN=RPL23 PE=1 SV=1 ,2
C9JDL2,,,Tubulin alpha-4A chain (Fragment) OS=Homo sapiens GN=TUBA4A PE=1 SV=6 ,7
C9JDS9,,,Tubulin alpha-4A chain (Fragment) OS=Homo sapiens GN=TUBA4A PE=1 SV=1 ,43
C9JES9,,,Lamin-B receptor (Fragment) OS=Homo sapiens GN=LBR PE=1 SV=1 ,3
C9JFV4,,,"Proline-, glutamic acid- and leucine-rich protein 1 OS=Homo sapiens GN=PELP1 PE=1 SV=2 ",4
C9JGV6,,,Ran-specific GTPase-activating protein (Fragment) OS=Homo sapiens GN=RANBP1 PE=1 SV=6 ,34
C9JJQ8,,,Tubulin alpha-4A chain (Fragment) OS=Homo sapiens GN=TUBA4A PE=1 SV=1 ,8
C9JKQ7,,,Trifunctional purine biosynthetic protein adenosine-3 (Fragment) OS=Homo sapiens GN=GART PE=1 SV=1 ,6
C9JL25,,,"60 kDa heat shock protein, mitochondrial (Fragment) OS=Homo sapiens GN=HSPD1 PE=1 SV=1 ",33
C9JLK0,,,Bifunctional purine biosynthesis protein PURH (Fragment) OS=Homo sapiens GN=ATIC PE=1 SV=1 ,6
C9JP21,,,DNA-binding protein SATB1 OS=Homo sapiens GN=SATB1 PE=1 SV=1 ,9
C9JPC0,,,26S proteasome non-ATPase regulatory subunit 2 (Fragment) OS=Homo sapiens GN=PSMD2 PE=1 SV=1 ,8
C9JQ00,,,Tubulin alpha-4A chain (Fragment) OS=Homo sapiens GN=TUBA4A PE=1 SV=1 ,11
C9JQN7,,,Eukaryotic translation initiation factor 3 subunit B (Fragment) OS=Homo sapiens GN=EIF3B PE=1 SV=1 ,12
C9JR83,,,Structural maintenance of chromosomes protein 4 (Fragment) OS=Homo sapiens GN=SMC4 PE=1 SV=1 ,11
C9JTK6,,,Obg-like ATPase 1 (Fragment) OS=Homo sapiens GN=OLA1 PE=1 SV=1 ,3
C9JTX5,,,"Actin, cytoplasmic 1 (Fragment) OS=Homo sapiens GN=ACTB PE=1 SV=1 ",61
C9JUG7,,,F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=1 ,5
