,go,go_name,name,q
A0A087WW61,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,5
A0A087WW65,,,"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens GN=ABCB7 PE=1 SV=1 ",2
A0A087WW66,,,26S proteasome non-ATPase regulatory subunit 1 OS=Homo sapiens GN=PSMD1 PE=1 SV=1 ,4
A0A087WWH0,,,60S ribosomal protein L17 (Fragment) OS=Homo sapiens GN=RPL17 PE=3 SV=4 ,6
A0A087WWI4,,,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1 ,29
A0A087WWI6,,,DDB1- and CUL4-associated factor 7 (Fragment) OS=Homo sapiens GN=DCAF7 PE=1 SV=4 ,7
A0A087WWS7,,,Syntaxin-binding protein 2 OS=Homo sapiens GN=STXBP2 PE=1 SV=1 ,2
A0A087WWS8,,,Protein AATF (Fragment) OS=Homo sapiens GN=AATF PE=1 SV=1 ,2
A0A087WWT3,,,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1 ,6
A0A087WWU8,,,Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=1 ,5
A0A087WWY3,,,Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=1 ,99
A0A087WX29,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,2
A0A087WX41,,,Clathrin heavy chain 2 OS=Homo sapiens GN=CLTCL1 PE=1 SV=1 ,4
A0A087WX59,,,Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens GN=ADRM1 PE=1 SV=1 ,4
A0A087WX67,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,5
A0A087WXF0,,,Methyl-CpG-binding protein 2 OS=Homo sapiens GN=MECP2 PE=1 SV=1 ,2
A0A087WXI1,,,"3-hydroxyisobutyryl-CoA hydrolase, mitochondrial OS=Homo sapiens GN=HIBCH PE=1 SV=1 ",3
A0A087WXM6,,,60S ribosomal protein L17 (Fragment) OS=Homo sapiens GN=RPL17 PE=3 SV=1 ,6
A0A087WXQ5,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,5
A0A087WXR2,,,PCTP-like protein OS=Homo sapiens GN=STARD10 PE=1 SV=1 ,2
A0A087WXS7,,,ATPase ASNA1 OS=Homo sapiens GN=ASNA1 PE=1 SV=1 ,4
A0A087WXV3,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,5
A0A087WY00,,,Unconventional myosin-Va OS=Homo sapiens GN=MYO5A PE=1 SV=1 ,2
A0A087WY71,,,AP-2 complex subunit mu OS=Homo sapiens GN=AP2M1 PE=1 SV=1 ,2
A0A087WYA7,,,Putative methyltransferase C9orf114 OS=Homo sapiens GN=C9orf114 PE=1 SV=1 ,8
A0A087WYT3,,,Prostaglandin E synthase 3 OS=Homo sapiens GN=PTGES3 PE=1 SV=1 ,6
A0A087WYY0,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,7
A0A087WYY5,,,Serine/threonine-protein phosphatase OS=Homo sapiens GN=PPP1CC PE=1 SV=1 ,5
A0A087WYZ1,,,Cytosolic non-specific dipeptidase OS=Homo sapiens GN=CNDP2 PE=1 SV=1 ,2
A0A087WZ13,,,Ribonucleoprotein PTB-binding 1 OS=Homo sapiens GN=RAVER1 PE=1 SV=1 ,6
A0A087WZ27,,,Zinc finger protein 90 OS=Homo sapiens GN=ZNF90 PE=4 SV=2 ,6
A0A087WZC9,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,5
A0A087WZD8,,,General transcription factor 3C polypeptide 2 OS=Homo sapiens GN=GTF3C2 PE=1 SV=1 ,7
A0A087WZE9,,,High mobility group nucleosome-binding domain-containing protein 3 OS=Homo sapiens GN=HMGN3 PE=1 SV=1 ,5
A0A087WZG4,GO:0005829;GO:0005886,cytosol;plasma membrane,Uncharacterized protein OS=Homo sapiens PE=4 SV=1 ,3
A0A087WZK9,,,Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1 ,5
A0A087WZM1,,,TAR DNA-binding protein 43 (Fragment) OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,5
A0A087WZM5,,,Peptidyl-prolyl cis-trans isomerase OS=Homo sapiens GN=FKBP1A PE=1 SV=1 ,3
A0A087WZP9,,,Lck-interacting transmembrane adapter 1 OS=Homo sapiens GN=LIME1 PE=4 SV=1 ,11
A0A087WZV1,,,Heterogeneous nuclear ribonucleoprotein A/B OS=Homo sapiens GN=HNRNPAB PE=1 SV=1 ,25
A0A087WZZ5,,,Splicing factor 3B subunit 2 OS=Homo sapiens GN=SF3B2 PE=1 SV=1 ,6
A0A087WZZ9,,,Cyclin-dependent kinase 1 OS=Homo sapiens GN=CDK1 PE=1 SV=1 ,5
A0A087X027,,,Protein SETSIP OS=Homo sapiens GN=SETSIP PE=3 SV=1 ,12
A0A087X054,,,Hypoxia up-regulated protein 1 OS=Homo sapiens GN=HYOU1 PE=1 SV=1 ,32
A0A087X0D9,,,AN1-type zinc finger protein 2B OS=Homo sapiens GN=ZFAND2B PE=1 SV=1 ,3
A0A087X0H9,,,RNA-binding protein 26 OS=Homo sapiens GN=RBM26 PE=1 SV=1 ,2
A0A087X0I9,,,Protein kinase C OS=Homo sapiens GN=PRKCQ PE=1 SV=1 ,2
A0A087X0R6,,,Sorting nexin-12 OS=Homo sapiens GN=SNX12 PE=1 SV=1 ,3
A0A087X0X3,,,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=1 ,24
A0A087X117,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,3
A0A087X176,,,Sulfhydryl oxidase OS=Homo sapiens GN=QSOX2 PE=1 SV=1 ,2
A0A087X1A5,,,Double-stranded RNA-binding protein Staufen homolog 1 OS=Homo sapiens GN=STAU1 PE=1 SV=1 ,2
A0A087X1B2,,,U4/U6.U5 tri-snRNP-associated protein 2 OS=Homo sapiens GN=USP39 PE=1 SV=1 ,2
A0A087X1H6,,,Hsc70-interacting protein OS=Homo sapiens GN=ST13 PE=1 SV=1 ,3
A0A087X1I3,,,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=1 ",38
A0A087X1S2,,,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=2 ,9
A0A087X1Z3,,,Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=1 ,8
A0A087X243,,,Glutathione S-transferase P (Fragment) OS=Homo sapiens GN=GSTP1 PE=1 SV=1 ,5
A0A087X253,,,AP-2 complex subunit beta OS=Homo sapiens GN=AP2B1 PE=1 SV=1 ,6
A0A087X260,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,7
A0A087X2B5,,,Basigin (Fragment) OS=Homo sapiens GN=BSG PE=1 SV=1 ,2
A0A087X2D0,,,Serine/arginine-rich-splicing factor 3 OS=Homo sapiens GN=SRSF3 PE=1 SV=1 ,7
A0A087X2E9,,,Glutathione S-transferase P (Fragment) OS=Homo sapiens GN=GSTP1 PE=1 SV=1 ,6
A0A087X2G1,,,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=1 ,8
A0A087X2I1,,,26S protease regulatory subunit 10B OS=Homo sapiens GN=PSMC6 PE=1 SV=1 ,7
A0A096LNT0,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=4 SV=1 ,3
A0A096LNT4,,,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1 ,3
A0A096LNY4,,,Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=1 ,4
A0A096LNY5,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=1 SV=1 ,4
A0A096LNY6,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=1 SV=1 ,21
A0A096LNZ9,,,Ubiquitin-like protein ISG15 (Fragment) OS=Homo sapiens GN=ISG15 PE=1 SV=4 ,25
A0A096LP07,,,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=1 ,4
A0A096LP72,,,Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=1 ,4
A0A096LP76,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=4 SV=1 ,3
A0A096LPJ3,,,COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 PE=1 SV=1 ,4
A0A096LPJ4,,,Ubiquitin-like protein ISG15 OS=Homo sapiens GN=ISG15 PE=1 SV=1 ,27
A0A0A0MR02,,,Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens GN=VDAC2 PE=1 SV=1 ,4
A0A0A0MR07,,,Proto-oncogene vav OS=Homo sapiens GN=VAV1 PE=1 SV=1 ,2
A0A0A0MR45,,,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=1 ,3
A0A0A0MR62,,,Formin-like protein 1 OS=Homo sapiens GN=FMNL1 PE=1 SV=1 ,13
A0A0A0MRA5,,,Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=1 ,7
A0A0A0MRE1,,,Exocyst complex component 7 (Fragment) OS=Homo sapiens GN=EXOC7 PE=1 SV=1 ,6
A0A0A0MRF8,,,Protein RPL17-C18orf32 OS=Homo sapiens GN=RPL17-C18orf32 PE=3 SV=1 ,6
A0A0A0MRH0,,,Notchless protein homolog 1 OS=Homo sapiens GN=NLE1 PE=1 SV=1 ,2
A0A0A0MRJ6,,,Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=1 ,10
A0A0A0MRL0,,,Interleukin enhancer-binding factor 2 OS=Homo sapiens GN=ILF2 PE=1 SV=1 ,5
A0A0A0MRQ5,,,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,14
A0A0A0MS54,,,cAMP-dependent protein kinase catalytic subunit beta OS=Homo sapiens GN=PRKACB PE=1 SV=1 ,2
A0A0A0MS74,,,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=1 ",6
A0A0A0MS90,,,Methyl-CpG-binding domain protein 1 OS=Homo sapiens GN=MBD1 PE=1 SV=1 ,2
A0A0A0MSB2,,,Fascin (Fragment) OS=Homo sapiens GN=FSCN1 PE=1 SV=4 ,2
A0A0A0MSB8,,,Exocyst complex component 7 OS=Homo sapiens GN=EXOC7 PE=1 SV=1 ,6
A0A0A0MSE2,,,"Hydroxyacyl-coenzyme A dehydrogenase, mitochondrial OS=Homo sapiens GN=HADH PE=1 SV=1 ",13
A0A0A0MSI0,,,Peroxiredoxin-1 (Fragment) OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,30
A0A0A0MSJ0,,,ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1 ,3
A0A0A0MSL8,,,Protein RBM14-RBM4 OS=Homo sapiens GN=RBM14-RBM4 PE=4 SV=1 ,5
A0A0A0MSV7,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,2
A0A0A0MSV9,,,Tapasin OS=Homo sapiens GN=TAPBP PE=1 SV=1 ,2
A0A0A0MSW3,,,Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=1 ,2
A0A0A0MSW4,,,Phosphatidylinositol transfer protein beta isoform OS=Homo sapiens GN=PITPNB PE=1 SV=1 ,2
A0A0A0MSX9,,,"Isoleucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=IARS PE=1 SV=1 ",15
A0A0A0MT12,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=4 ,6
A0A0A0MT22,,,"Protein tyrosine phosphatase, receptor type, C, isoform CRA_d OS=Homo sapiens GN=PTPRC PE=1 SV=1 ",6
A0A0A0MT83,,,"Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=IVD PE=1 SV=1 ",2
A0A0A0MT98,,,Tapasin OS=Homo sapiens GN=TAPBP PE=1 SV=1 ,2
A0A0A0MTI5,,,Acyl-CoA-binding protein OS=Homo sapiens GN=DBI PE=1 SV=1 ,7
A0A0A0MTN3,,,Glutathione S-transferase Mu 3 OS=Homo sapiens GN=GSTM3 PE=1 SV=1 ,10
A0A0A0MTS2,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,68
A0A0A6YY92,,,Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=1 ,25
A0A0A6YYC3,,,Protein C7orf55-LUC7L2 OS=Homo sapiens GN=C7orf55-LUC7L2 PE=4 SV=1 ,2
A0A0A6YYI9,,,Protein RBM14-RBM4 OS=Homo sapiens GN=RBM14-RBM4 PE=4 SV=1 ,5
A0A0A6YYJ8,,,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=4 SV=1 ,2
A0A0A6YYL4,,,Coronin OS=Homo sapiens GN=CORO7-PAM16 PE=3 SV=1 ,10
A0A0A6YYL6,GO:0005622;GO:0005840,intracellular;ribosome,Protein RPL17-C18orf32 OS=Homo sapiens GN=RPL17-C18orf32 PE=3 SV=1 ,6
A0A0B4J1R6,,,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=1 ,6
A0A0B4J1Z1,,,Serine/arginine-rich-splicing factor 7 OS=Homo sapiens GN=SRSF7 PE=1 SV=1 ,9
A0A0B4J269,GO:0005856,cytoskeleton,Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=1 ,44
A0A0B4J2B4,,,40S ribosomal protein S15 OS=Homo sapiens GN=RPS15 PE=1 SV=1 ,10
A0A0B4J2C3,,,Translationally-controlled tumor protein OS=Homo sapiens GN=TPT1 PE=1 SV=1 ,2
A0A0B4J2G9,,,"HCG1789329, isoform CRA_a OS=Homo sapiens GN=hCG_1789329 PE=3 SV=1 ",3
A0A0C4DFU1,,,Superoxide dismutase OS=Homo sapiens GN=SOD2 PE=1 SV=1 ,3
A0A0C4DFU2,,,Superoxide dismutase OS=Homo sapiens GN=SOD2 PE=1 SV=1 ,3
A0A0C4DFV9,,,Protein SET OS=Homo sapiens GN=SET PE=1 SV=1 ,23
A0A0C4DG17,,,40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=1 ,11
A0A0C4DG56,,,Superoxide dismutase OS=Homo sapiens GN=SOD2 PE=1 SV=1 ,3
A0A0C4DG89,,,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=1 ,3
A0A0C4DG98,,,THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=1 ,4
A0A0C4DGB5,,,Calpastatin OS=Homo sapiens GN=CAST PE=1 SV=1 ,3
A0A0C4DGB6,,,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1 ,7
A0A0C4DGG9,,,Chromodomain-helicase-DNA-binding protein 4 OS=Homo sapiens GN=CHD4 PE=1 SV=1 ,9
A0A0C4DGH5,,,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens GN=CAND1 PE=1 SV=1 ,4
A0A0C4DGI3,,,Citrate synthase OS=Homo sapiens GN=CS PE=1 SV=1 ,30
A0A0C4DGK8,,,DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens GN=APEX1 PE=1 SV=1 ,4
A0A0C4DGP4,,,Glucosidase 2 subunit beta (Fragment) OS=Homo sapiens GN=PRKCSH PE=1 SV=1 ,5
A0A0C4DGZ5,,,Tyrosine--tRNA ligase OS=Homo sapiens GN=YARS PE=1 SV=1 ,11
A0A0D9SEI3,,,Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=1 ,6
A0A0D9SEN2,,,Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=1 ,6
A0A0D9SER5,,,Cyclin-dependent kinase 11B OS=Homo sapiens GN=CDK11B PE=1 SV=1 ,6
A0A0D9SF20,,,"Polypyrimidine tract binding protein 1, isoform CRA_e OS=Homo sapiens GN=PTBP1 PE=1 SV=1 ",11
A0A0D9SF53,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,5
A0A0D9SF54,,,"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=1 ",15
A0A0D9SFB3,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,5
A0A0D9SFE5,,,"Lamin B1, isoform CRA_a OS=Homo sapiens GN=LMNB1 PE=1 SV=1 ",6
A0A0D9SFL3,,,RNA-binding protein EWS OS=Homo sapiens GN=EWSR1 PE=1 SV=1 ,4
A0A0D9SFS3,,,"2-oxoglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=OGDH PE=1 SV=1 ",4
A0A0D9SG12,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,5
A0A0D9SG77,,,Ubiquitin-protein ligase E3A OS=Homo sapiens GN=UBE3A PE=1 SV=1 ,4
A0A0D9SGF6,,,"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=1 ",15
A0A0D9SGG1,,,Lymphocyte cytosolic protein 2 OS=Homo sapiens GN=LCP2 PE=1 SV=1 ,3
A0A0G2JH37,,,Tapasin OS=Homo sapiens GN=TAPBP PE=1 SV=1 ,2
A0A0G2JH68,,,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=1 ,84
A0A0G2JHN7,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=2 ,2
A0A0G2JI36,,,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1 ",25
A0A0G2JIF2,,,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1 ",25
A0A0G2JJL7,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=1 ,2
A0A0G2JJM1,,,Large proline-rich protein BAG6 (Fragment) OS=Homo sapiens GN=BAG6 PE=1 SV=2 ,13
A0A0G2JJZ9,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=1 ,14
A0A0G2JK23,,,Large proline-rich protein BAG6 OS=Homo sapiens GN=BAG6 PE=1 SV=1 ,15
A0A0G2JKZ1,,,Tapasin OS=Homo sapiens GN=TAPBP PE=1 SV=1 ,2
A0A0G2JL47,,,Large proline-rich protein BAG6 OS=Homo sapiens GN=BAG6 PE=1 SV=1 ,15
A0A0G2JL56,,,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1 ",25
A0A0G2JM12,,,Casein kinase II subunit beta OS=Homo sapiens GN=CSNK2B PE=1 SV=1 ,15
A0A0G2JN29,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,3
A0A0G2JNY4,,,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1 ",18
A0A0G2JP75,,,Protein LOC102724984 OS=Homo sapiens GN=LOC102724984 PE=4 SV=1 ,2
A0A0G2JP90,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,3
A0A0G2JPD3,,,"HLA class I histocompatibility antigen, A-3 alpha chain OS=Homo sapiens GN=HLA-A PE=1 SV=1 ",17
A0A0J9YVP6,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,7
A0A0J9YVR6,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,7
A0A0J9YWL0,,,Absent in melanoma 1 protein OS=Homo sapiens GN=AIM1 PE=1 SV=1 ,2
A0A0J9YWM1,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,7
A0A0J9YX66,,,CUGBP Elav-like family member 2 OS=Homo sapiens GN=CELF2 PE=1 SV=1 ,8
A0A0J9YX90,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,5
A0A0J9YXJ0,,,CUGBP Elav-like family member 2 OS=Homo sapiens GN=CELF2 PE=1 SV=1 ,8
A0A0J9YXJ8,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,7
A0A0J9YXP8,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,37
A0A0J9YXX5,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,7
A0A0J9YXZ5,,,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1 ,26
A0A0J9YYD9,,,Uncharacterized protein (Fragment) OS=Homo sapiens PE=4 SV=1 ,3
A0A0J9YYH3,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,37
A0A0J9YYL3,,,Poly(U)-binding-splicing factor PUF60 (Fragment) OS=Homo sapiens GN=PUF60 PE=1 SV=1 ,7
A0A0K0K1A2,,,Large proline-rich protein BAG6 (Fragment) OS=Homo sapiens GN=BAG6 PE=1 SV=1 ,7
A0A0K0K1G7,,,Heme oxygenase 2 (Fragment) OS=Homo sapiens GN=HMOX2 PE=1 SV=1 ,5
A0AVT1,GO:0005829;GO:0005737,cytosol;cytoplasm,Ubiquitin-like modifier-activating enzyme 6 OS=Homo sapiens GN=UBA6 PE=1 SV=1 ,9
A2A274,,,"Aconitate hydratase, mitochondrial OS=Homo sapiens GN=ACO2 PE=1 SV=1 ",10
A2A2D0,,,Stathmin (Fragment) OS=Homo sapiens GN=STMN1 PE=1 SV=6 ,8
A2A3R5,,,40S ribosomal protein S6 OS=Homo sapiens GN=RPS6 PE=1 SV=1 ,2
A2AB90,,,Tapasin OS=Homo sapiens GN=TAPBP PE=1 SV=1 ,2
A5A3E0,GO:0005737;GO:0043226;GO:0005615,cytoplasm;organelle;extracellular space,POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2 ,165
