,go,go_name,name,q
O07624,,,Uncharacterized beta-barrel protein YwiB OS=Bacillus subtilis (strain 168) GN=ywiB PE=1 SV=1 ,5
O07631,,,GTP-binding protein TypA/BipA homolog OS=Bacillus subtilis (strain 168) GN=typA PE=3 SV=1 ,59
O08394,GO:0005737,cytoplasm,Bifunctional cytochrome P450/NADPH--P450 reductase 1 OS=Bacillus subtilis (strain 168) GN=cypD PE=1 SV=1 ,2
O30509,,,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Bacillus subtilis (strain 168) GN=gatB PE=1 SV=2 ,14
O31404,,,"Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha OS=Bacillus subtilis (strain 168) GN=acoA PE=2 SV=2 ",9
O31422,GO:0005576,extracellular region,Sporulation killing factor OS=Bacillus subtilis (strain 168) GN=skfA PE=1 SV=1 ,3
O31455,,,Putative hydrolase YbfO OS=Bacillus subtilis (strain 168) GN=ybfO PE=3 SV=1 ,2
O31457,,,UPF0176 protein YbfQ OS=Bacillus subtilis (strain 168) GN=ybfQ PE=3 SV=1 ,5
O31484,,,Uncharacterized protein YczJ OS=Bacillus subtilis (strain 168) GN=yczJ PE=4 SV=1 ,2
O31489,,,Uncharacterized protein YdcI OS=Bacillus subtilis (strain 168) GN=ydcI PE=4 SV=2 ,2
O31550,,,Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system OS=Bacillus subtilis (strain 168) GN=acoC PE=3 SV=1 ,17
O31567,GO:0005886;GO:0005737,plasma membrane;cytoplasm,Probable siderophore-binding lipoprotein YfiY OS=Bacillus subtilis (strain 168) GN=yfiY PE=1 SV=1 ,15
O31570,,,Uncharacterized isomerase YfhB OS=Bacillus subtilis (strain 168) GN=yfhB PE=3 SV=1 ,3
O31571,,,Putative NAD(P)H nitroreductase YfhC OS=Bacillus subtilis (strain 168) GN=yfhC PE=3 SV=1 ,15
O31581,,,AB hydrolase superfamily protein YfhM OS=Bacillus subtilis (strain 168) GN=yfhM PE=3 SV=1 ,2
O31590,GO:0005737,cytoplasm,Putative tRNA (cytidine(34)-2'-O)-methyltransferase OS=Bacillus subtilis (strain 168) GN=cspR PE=3 SV=2 ,31
O31605,GO:0005829,cytosol,Oligoendopeptidase F homolog OS=Bacillus subtilis (strain 168) GN=yjbG PE=3 SV=2 ,21
O31610,,,UPF0738 protein YjbL OS=Bacillus subtilis (strain 168) GN=yjbL PE=3 SV=1 ,3
O31612,GO:0005737,cytoplasm,NAD kinase 1 OS=Bacillus subtilis (strain 168) GN=ppnKA PE=1 SV=1 ,2
O31614,GO:0005623,cell,Bis(5'-nucleosyl)-tetraphosphatase PrpE [asymmetrical] OS=Bacillus subtilis (strain 168) GN=prpE PE=1 SV=1 ,3
O31629,,,Putative phosphoesterase YjcG OS=Bacillus subtilis (strain 168) GN=yjcG PE=1 SV=1 ,9
O31630,,,Uncharacterized protein YjcH OS=Bacillus subtilis (strain 168) GN=yjcH PE=4 SV=1 ,11
O31635,,,Uncharacterized protein YjcM OS=Bacillus subtilis (strain 168) GN=yjcM PE=3 SV=1 ,4
O31644,,,Transcriptional regulator ManR OS=Bacillus subtilis (strain 168) GN=manR PE=1 SV=2 ,11
O31645,GO:0005886,plasma membrane,PTS system mannose-specific EIIBCA component OS=Bacillus subtilis (strain 168) GN=manP PE=1 SV=2 ,19
O31646,,,Mannose-6-phosphate isomerase ManA OS=Bacillus subtilis (strain 168) GN=manA PE=2 SV=1 ,42
O31656,,,Uncharacterized protein YkrK OS=Bacillus subtilis (strain 168) GN=ykrK PE=4 SV=1 ,2
O31657,GO:0005886,plasma membrane,Protease HtpX homolog OS=Bacillus subtilis (strain 168) GN=htpX PE=3 SV=1 ,3
O31675,,,7-cyano-7-deazaguanine synthase OS=Bacillus subtilis (strain 168) GN=queC PE=1 SV=1 ,4
O31676,,,"6-carboxy-5,6,7,8-tetrahydropterin synthase OS=Bacillus subtilis (strain 168) GN=queD PE=1 SV=2 ",2
O31689,,,Putative dipeptidase YkvY OS=Bacillus subtilis (strain 168) GN=ykvY PE=3 SV=1 ,9
O31691,,,PtsGHI operon antiterminator OS=Bacillus subtilis (strain 168) GN=glcT PE=1 SV=3 ,2
O31698,,,CBS domain-containing protein YkuL OS=Bacillus subtilis (strain 168) GN=ykuL PE=1 SV=1 ,2
O31699,GO:0005737,cytoplasm,Thiol-disulfide oxidoreductase YkuV OS=Bacillus subtilis (strain 168) GN=ykuV PE=1 SV=2 ,2
O31709,GO:0005886,plasma membrane,Membrane protein YknW OS=Bacillus subtilis (strain 168) GN=yknW PE=1 SV=1 ,8
O31710,GO:0005886,plasma membrane,Putative efflux system component YknX OS=Bacillus subtilis (strain 168) GN=yknX PE=1 SV=1 ,2
O31716,,,Uncharacterized ABC transporter ATP-binding protein YkpA OS=Bacillus subtilis (strain 168) GN=ykpA PE=3 SV=1 ,17
O31717,GO:0005737,cytoplasm,Uncharacterized oxidoreductase YkpB OS=Bacillus subtilis (strain 168) GN=ykpB PE=3 SV=1 ,3
O31718,,,UPF0356 protein YkzG OS=Bacillus subtilis (strain 168) GN=ykzG PE=3 SV=1 ,2
O31726,,,Laccase domain protein YlmD OS=Bacillus subtilis (strain 168) GN=ylmD PE=3 SV=1 ,2
O31729,GO:0005886,plasma membrane,Uncharacterized membrane protein YlmG OS=Bacillus subtilis (strain 168) GN=ylmG PE=3 SV=1 ,2
O31742,GO:0005840;GO:0005622;GO:0005829,ribosome;intracellular;cytosol,50S ribosomal protein L19 OS=Bacillus subtilis (strain 168) GN=rplS PE=1 SV=2 ,12
O31743,GO:0005737,cytoplasm,Ribosome biogenesis GTPase A OS=Bacillus subtilis (strain 168) GN=rbgA PE=1 SV=1 ,2
O31744,GO:0005622;GO:0043234;GO:0005737,intracellular;protein complex;cytoplasm,Ribonuclease HII OS=Bacillus subtilis (strain 168) GN=rnhB PE=1 SV=1 ,2
O31753,,,1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Bacillus subtilis (strain 168) GN=dxr PE=3 SV=2 ,17
O31755,GO:0005737,cytoplasm,Proline--tRNA ligase OS=Bacillus subtilis (strain 168) GN=proS PE=3 SV=1 ,29
O31760,GO:0005737,cytoplasm,Ribonuclease J2 OS=Bacillus subtilis (strain 168) GN=rnjB PE=1 SV=3 ,28
O31764,,,Probable inactive metalloprotease YmfF OS=Bacillus subtilis (strain 168) GN=ymfF PE=3 SV=2 ,7
O31766,,,Uncharacterized zinc protease YmfH OS=Bacillus subtilis (strain 168) GN=ymfH PE=3 SV=2 ,5
O31773,GO:0005886,plasma membrane,Putative penicillin-binding protein PbpX OS=Bacillus subtilis (strain 168) GN=pbpX PE=2 SV=1 ,3
O31774,GO:0005886;GO:0005730,plasma membrane;nucleolus,Ribonuclease Y OS=Bacillus subtilis (strain 168) GN=rny PE=1 SV=1 ,15
O31775,GO:0005737,cytoplasm,Uncharacterized protein ymdB OS=Bacillus subtilis (strain 168) GN=ymdB PE=1 SV=2 ,3
O31776,GO:0005737,cytoplasm,L-threonine 3-dehydrogenase OS=Bacillus subtilis (strain 168) GN=tdh PE=3 SV=1 ,21
O31777,,,8-amino-7-oxononanoate synthase 1 OS=Bacillus subtilis (strain 168) GN=kbl PE=3 SV=1 ,21
O31778,GO:0005737,cytoplasm,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase OS=Bacillus subtilis (strain 168) GN=miaB PE=1 SV=1 ,28
O31779,,,Uncharacterized protein YmcA OS=Bacillus subtilis (strain 168) GN=ymcA PE=1 SV=1 ,6
O31785,GO:0005886,plasma membrane,Polyketide biosynthesis cytochrome P450 PksS OS=Bacillus subtilis (strain 168) GN=pksS PE=1 SV=2 ,17
O31796,,,RNA-binding protein Hfq OS=Bacillus subtilis (strain 168) GN=hfq PE=1 SV=1 ,35
O31806,,,Uncharacterized protein YndB OS=Bacillus subtilis (strain 168) GN=yndB PE=1 SV=1 ,6
O31823,GO:0005886,plasma membrane,Uncharacterized membrane protein YngC OS=Bacillus subtilis (strain 168) GN=yngC PE=3 SV=1 ,2
O31827,,,Plipastatin synthase subunit E OS=Bacillus subtilis (strain 168) GN=ppsE PE=1 SV=1 ,2
O31844,GO:0005737,cytoplasm,HTH-type transcriptional repressor CzrA OS=Bacillus subtilis (strain 168) GN=czrA PE=1 SV=1 ,3
O31847,,,Uncharacterized protein YozO OS=Bacillus subtilis (strain 168) GN=yozO PE=4 SV=1 ,5
O31850,,,Uncharacterized protein YojN OS=Bacillus subtilis (strain 168) GN=yojN PE=3 SV=1 ,7
O31937,GO:0005886,plasma membrane,SPBc2 prophage-derived uncharacterized protein YopA OS=Bacillus subtilis (strain 168) GN=yopA PE=4 SV=1 ,4
O31942,GO:0005886,plasma membrane,SPBc2 prophage-derived uncharacterized lipoprotein YonS OS=Bacillus subtilis (strain 168) GN=yonS PE=3 SV=1 ,4
O31986,,,SPBc2 prophage-derived glycosyltransferase SunS OS=Bacillus subtilis (strain 168) GN=sunS PE=1 SV=1 ,9
O31989,GO:0005886,plasma membrane,Sublancin immunity protein SunI OS=Bacillus subtilis (strain 168) GN=sunI PE=1 SV=1 ,6
O32000,,,SPBc2 prophage-derived pesticidal crystal protein-like YokG OS=Bacillus subtilis (strain 168) GN=yokG PE=3 SV=1 ,9
O32003,,,SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD OS=Bacillus subtilis (strain 168) GN=yokD PE=1 SV=1 ,11
O32028,,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Bacillus subtilis (strain 168) GN=mtnN PE=3 SV=1 ,31
O32034,,,Uncharacterized protease YrrO OS=Bacillus subtilis (strain 168) GN=yrrO PE=3 SV=1 ,8
O32038,GO:0005737,cytoplasm,Aspartate--tRNA(Asp/Asn) ligase OS=Bacillus subtilis (strain 168) GN=aspS PE=3 SV=1 ,18
O32039,GO:0005737,cytoplasm,Histidine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=hisS PE=3 SV=1 ,5
O32047,GO:0005622;GO:0005886,intracellular;plasma membrane,Protein translocase subunit SecDF OS=Bacillus subtilis (strain 168) GN=secDF PE=1 SV=2 ,15
O32049,GO:0005737,cytoplasm,Post-transcriptional regulator ComN OS=Bacillus subtilis (strain 168) GN=comN PE=1 SV=1 ,4
O32052,GO:0005886,plasma membrane,UPF0092 membrane protein YrbF OS=Bacillus subtilis (strain 168) GN=yrbF PE=3 SV=1 ,5
O32054,GO:0005737,cytoplasm,S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Bacillus subtilis (strain 168) GN=queA PE=1 SV=1 ,5
O32055,,,Holliday junction ATP-dependent DNA helicase RuvB OS=Bacillus subtilis (strain 168) GN=ruvB PE=1 SV=2 ,4
O32072,,,Putative sulfurtransferase YtwF OS=Bacillus subtilis (strain 168) GN=ytwF PE=4 SV=2 ,2
O32078,,,Uncharacterized protein YuaE OS=Bacillus subtilis (strain 168) GN=yuaE PE=4 SV=1 ,11
O32090,,,Nicotinate phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=pncB PE=3 SV=1 ,42
O32091,GO:0005737,cytoplasm,Uncharacterized isochorismatase family protein PncA OS=Bacillus subtilis (strain 168) GN=pncA PE=3 SV=1 ,3
O32093,,,Uncharacterized protein YueH OS=Bacillus subtilis (strain 168) GN=yueH PE=4 SV=1 ,3
O32099,GO:0005737,cytoplasm,Benzil reductase ((S)-benzoin forming) OS=Bacillus subtilis (strain 168) GN=yueD PE=3 SV=1 ,2
O32102,GO:0005737,cytoplasm,Ferri-bacillibactin esterase BesA OS=Bacillus subtilis (strain 168) GN=besA PE=1 SV=2 ,10
O32114,GO:0005737;GO:0005829,cytoplasm;cytosol,Diaminopimelate epimerase OS=Bacillus subtilis (strain 168) GN=dapF PE=3 SV=1 ,7
O32117,,,NADH dehydrogenase-like protein YutJ OS=Bacillus subtilis (strain 168) GN=yutJ PE=3 SV=2 ,7
O32119,,,Putative nitrogen fixation protein YutI OS=Bacillus subtilis (strain 168) GN=yutI PE=3 SV=1 ,4
O32126,,,UPF0331 protein YutE OS=Bacillus subtilis (strain 168) GN=yutE PE=1 SV=1 ,5
O32127,,,Uncharacterized protein YutD OS=Bacillus subtilis (strain 168) GN=yutD PE=1 SV=2 ,4
O32129,GO:0005737,cytoplasm,Lipoyl synthase OS=Bacillus subtilis (strain 168) GN=lipA PE=1 SV=2 ,9
O32133,,,Uncharacterized metallophosphoesterase YunD OS=Bacillus subtilis (strain 168) GN=yunD PE=3 SV=1 ,3
O32162,,,FeS cluster assembly protein SufB OS=Bacillus subtilis (strain 168) GN=sufB PE=3 SV=1 ,32
O32164,,,Cysteine desulfurase SufS OS=Bacillus subtilis (strain 168) GN=sufS PE=1 SV=1 ,41
O32165,,,FeS cluster assembly protein SufD OS=Bacillus subtilis (strain 168) GN=sufD PE=3 SV=1 ,56
O32167,GO:0005886,plasma membrane,Methionine-binding lipoprotein MetQ OS=Bacillus subtilis (strain 168) GN=metQ PE=1 SV=1 ,20
O32174,GO:0005737,cytoplasm,Glycine cleavage system H protein OS=Bacillus subtilis (strain 168) GN=gcvH PE=1 SV=1 ,51
O32175,,,Uncharacterized protein YusI OS=Bacillus subtilis (strain 168) GN=yusI PE=3 SV=1 ,2
O32176,,,Probable acyl-CoA dehydrogenase OS=Bacillus subtilis (strain 168) GN=fadE PE=2 SV=1 ,6
O32192,GO:0005737,cytoplasm,Transcriptional regulatory protein CssR OS=Bacillus subtilis (strain 168) GN=cssR PE=1 SV=1 ,7
O32207,,,Uncharacterized protein YvgK OS=Bacillus subtilis (strain 168) GN=yvgK PE=4 SV=1 ,2
O32210,,,Glyoxal reductase OS=Bacillus subtilis (strain 168) GN=yvgN PE=1 SV=1 ,134
O32213,GO:0005622;GO:0043234,intracellular;protein complex,Sulfite reductase [NADPH] hemoprotein beta-component OS=Bacillus subtilis (strain 168) GN=cysI PE=1 SV=1 ,7
O32218,GO:0005623,cell,Disulfide bond formation protein D OS=Bacillus subtilis (strain 168) GN=bdbD PE=1 SV=1 ,16
O32223,,,scyllo-inositol 2-dehydrogenase (NADP(+)) OS=Bacillus subtilis (strain 168) GN=iolW PE=1 SV=1 ,40
O32224,,,FMN-dependent NADH-azoreductase 2 OS=Bacillus subtilis (strain 168) GN=azoR2 PE=1 SV=1 ,3
O32231,GO:0005737,cytoplasm,Ribonuclease R OS=Bacillus subtilis (strain 168) GN=rnr PE=2 SV=1 ,9
O32232,,,Carboxylesterase OS=Bacillus subtilis (strain 168) GN=est PE=2 SV=2 ,9
O32248,,,Uncharacterized N-acetyltransferase YvbK OS=Bacillus subtilis (strain 168) GN=yvbK PE=1 SV=1 ,3
O32253,,,Central glycolytic genes regulator OS=Bacillus subtilis (strain 168) GN=cggR PE=1 SV=1 ,6
O32259,,,Lactate utilization protein C OS=Bacillus subtilis (strain 168) GN=lutC PE=1 SV=1 ,20
O32264,GO:0005829,cytosol,Probable 2-ketogluconate reductase OS=Bacillus subtilis (strain 168) GN=yvcT PE=3 SV=1 ,8
O32294,,,Response regulator aspartate phosphatase G OS=Bacillus subtilis (strain 168) GN=rapG PE=2 SV=1 ,4
O34305,,,Uncharacterized protein YtoQ OS=Bacillus subtilis (strain 168) GN=ytoQ PE=4 SV=1 ,3
O34327,,,Response regulator aspartate phosphatase J OS=Bacillus subtilis (strain 168) GN=rapJ PE=1 SV=1 ,5
O34328,GO:0005737;GO:0005829,cytoplasm;cytosol,Guanylate kinase OS=Bacillus subtilis (strain 168) GN=gmk PE=3 SV=2 ,5
O34334,,,Uncharacterized protein YjoA OS=Bacillus subtilis (strain 168) GN=yjoA PE=1 SV=1 ,17
O34338,GO:0005886,plasma membrane,Manganese transport system ATP-binding protein MntB OS=Bacillus subtilis (strain 168) GN=mntB PE=3 SV=1 ,3
O34340,,,3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Bacillus subtilis (strain 168) GN=fabF PE=1 SV=1 ,15
O34348,GO:0005886,plasma membrane,Fe(3+)-citrate-binding protein YfmC OS=Bacillus subtilis (strain 168) GN=yfmC PE=2 SV=1 ,5
O34351,,,Cyclo(L-leucyl-L-leucyl) synthase OS=Bacillus subtilis (strain 168) GN=yvmC PE=1 SV=1 ,282
O34355,,,Putative amidohydrolase YtcJ OS=Bacillus subtilis (strain 168) GN=ytcJ PE=4 SV=1 ,3
O34357,GO:0005829,cytosol,Thioredoxin-like protein YtpP OS=Bacillus subtilis (strain 168) GN=ytpP PE=2 SV=1 ,17
O34366,GO:0043226;GO:0005623,organelle;cell,Putative flagellin YvzB OS=Bacillus subtilis (strain 168) GN=yvzB PE=1 SV=1 ,4
O34384,,,Uncharacterized protein YceE OS=Bacillus subtilis (strain 168) GN=yceE PE=3 SV=1 ,8
O34385,GO:0005886,plasma membrane,Manganese-binding lipoprotein MntA OS=Bacillus subtilis (strain 168) GN=mntA PE=3 SV=1 ,4
O34392,GO:0005886,plasma membrane,ABC transporter ATP-binding protein YtrE OS=Bacillus subtilis (strain 168) GN=ytrE PE=2 SV=1 ,3
O34394,,,Uncharacterized protein YjjA OS=Bacillus subtilis (strain 168) GN=yjjA PE=4 SV=1 ,5
O34399,,,Glutamate synthase [NADPH] small chain OS=Bacillus subtilis (strain 168) GN=gltB PE=2 SV=2 ,2
O34403,,,Formamidopyrimidine-DNA glycosylase OS=Bacillus subtilis (strain 168) GN=mutM PE=3 SV=4 ,2
O34425,GO:0005737,cytoplasm,Glyceraldehyde-3-phosphate dehydrogenase 2 OS=Bacillus subtilis (strain 168) GN=gapB PE=1 SV=1 ,353
O34441,,,UPF0701 protein YloC OS=Bacillus subtilis (strain 168) GN=yloC PE=3 SV=1 ,2
O34443,GO:0005737,cytoplasm,Adenine phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=apt PE=3 SV=1 ,7
O34445,,,Uncharacterized protein YlbN OS=Bacillus subtilis (strain 168) GN=ylbN PE=4 SV=1 ,3
O34448,,,SPBc2 prophage-derived uncharacterized protein YopQ OS=Bacillus subtilis (strain 168) GN=yopQ PE=4 SV=1 ,2
O34450,,,N-acetylglucosamine-6-phosphate deacetylase OS=Bacillus subtilis (strain 168) GN=nagA PE=1 SV=1 ,2
O34453,,,Nitric oxide synthase oxygenase OS=Bacillus subtilis (strain 168) GN=nos PE=1 SV=2 ,3
O34454,,,UPF0111 protein YkaA OS=Bacillus subtilis (strain 168) GN=ykaA PE=3 SV=1 ,14
O34474,GO:0005886,plasma membrane,Probable multidrug resistance protein YoeA OS=Bacillus subtilis (strain 168) GN=yoeA PE=3 SV=2 ,2
O34476,GO:0005737,cytoplasm,Probable cysteine synthase OS=Bacillus subtilis (strain 168) GN=ytkP PE=3 SV=1 ,2
O34484,GO:0005737,cytoplasm,Methionine aminopeptidase 2 OS=Bacillus subtilis (strain 168) GN=mapB PE=1 SV=1 ,19
O34495,,,Uncharacterized protein YkoP OS=Bacillus subtilis (strain 168) GN=ykoP PE=4 SV=2 ,3
O34496,,,UPF0354 protein YtpQ OS=Bacillus subtilis (strain 168) GN=ytpQ PE=3 SV=1 ,4
O34499,GO:0005829,cytosol,6-phosphogluconolactonase OS=Bacillus subtilis (strain 168) GN=pgl PE=1 SV=1 ,37
O34510,GO:0005886,plasma membrane,Fe(3+)-citrate import ATP-binding protein YfmF OS=Bacillus subtilis (strain 168) GN=yfmF PE=3 SV=1 ,4
O34512,,,Uncharacterized ABC transporter ATP-binding protein YfmM OS=Bacillus subtilis (strain 168) GN=yfmM PE=3 SV=2 ,5
O34526,GO:0005737;GO:0005829,cytoplasm;cytosol,Alanine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=alaS PE=3 SV=1 ,27
O34527,GO:0043234,protein complex,HTH-type transcriptional regulator CymR OS=Bacillus subtilis (strain 168) GN=cymR PE=1 SV=2 ,5
O34529,GO:0005737,cytoplasm,ATP-dependent 6-phosphofructokinase OS=Bacillus subtilis (strain 168) GN=pfkA PE=1 SV=1 ,154
O34557,GO:0005829,cytosol,Ribulose-phosphate 3-epimerase OS=Bacillus subtilis (strain 168) GN=rpe PE=3 SV=1 ,4
O34558,,,SPBc2 prophage-derived uncharacterized protein YopR OS=Bacillus subtilis (strain 168) GN=yopR PE=4 SV=2 ,4
O34564,GO:0005623,cell,Thioredoxin-like protein YkuU OS=Bacillus subtilis (strain 168) GN=ykuU PE=3 SV=1 ,26
