,go,go_name,name,q
O06986,,,LOG family protein YvdD OS=Bacillus subtilis (strain 168) GN=yvdD PE=1 SV=1 ,10
O07001,GO:0005829,cytosol,Uncharacterized HTH-type transcriptional regulator YvdT OS=Bacillus subtilis (strain 168) GN=yvdT PE=1 SV=1 ,5
O07015,,,Sigma factor SigB regulation protein RsbQ OS=Bacillus subtilis (strain 168) GN=rsbQ PE=1 SV=1 ,7
O07020,,,Lactate utilization protein A OS=Bacillus subtilis (strain 168) GN=lutA PE=1 SV=1 ,2
O07021,,,Lactate utilization protein B OS=Bacillus subtilis (strain 168) GN=lutB PE=1 SV=2 ,34
O07513,,,Protein hit OS=Bacillus subtilis (strain 168) GN=hit PE=1 SV=1 ,8
O07516,GO:0005886,plasma membrane,Uncharacterized membrane protein YhaH OS=Bacillus subtilis (strain 168) GN=yhaH PE=4 SV=1 ,10
O07521,,,3'-5' exoribonuclease YhaM OS=Bacillus subtilis (strain 168) GN=yhaM PE=1 SV=1 ,12
O07567,,,NTD biosynthesis operon regulator NtdR OS=Bacillus subtilis (strain 168) GN=ntdR PE=4 SV=1 ,2
O07584,GO:0005886,plasma membrane,1-acyl-sn-glycerol-3-phosphate acyltransferase OS=Bacillus subtilis (strain 168) GN=plsC PE=1 SV=1 ,5
O07585,GO:0005886,plasma membrane,UPF0053 protein YhdP OS=Bacillus subtilis (strain 168) GN=yhdP PE=3 SV=1 ,2
O07587,GO:0005737,cytoplasm,Putative aspartate aminotransferase YhdR OS=Bacillus subtilis (strain 168) GN=yhdR PE=3 SV=1 ,4
O07597,,,D-alanine aminotransferase OS=Bacillus subtilis (strain 168) GN=dat PE=3 SV=1 ,4
O07603,,,Putative aminopeptidase YhfE OS=Bacillus subtilis (strain 168) GN=yhfE PE=3 SV=1 ,10
O07604,,,Uncharacterized protein YhfF OS=Bacillus subtilis (strain 168) GN=yhfF PE=4 SV=1 ,2
O07607,,,Probable metallo-hydrolase YhfI OS=Bacillus subtilis (strain 168) GN=yhfI PE=3 SV=1 ,3
O07608,GO:0005737,cytoplasm,Lipoate-protein ligase LplJ OS=Bacillus subtilis (strain 168) GN=lplJ PE=1 SV=1 ,46
O07609,GO:0005622,intracellular,Uncharacterized sugar epimerase YhfK OS=Bacillus subtilis (strain 168) GN=yhfK PE=2 SV=1 ,13
O07610,,,Long-chain-fatty-acid--CoA ligase OS=Bacillus subtilis (strain 168) GN=lcfB PE=2 SV=2 ,2
O07617,,,Uncharacterized phosphatase PhoE OS=Bacillus subtilis (strain 168) GN=phoE PE=3 SV=1 ,5
O07621,,,Heme-based aerotactic transducer HemAT OS=Bacillus subtilis (strain 168) GN=hemAT PE=1 SV=1 ,3
O07624,,,Uncharacterized beta-barrel protein YwiB OS=Bacillus subtilis (strain 168) GN=ywiB PE=1 SV=1 ,3
O07631,,,GTP-binding protein TypA/BipA homolog OS=Bacillus subtilis (strain 168) GN=typA PE=3 SV=1 ,51
O30509,,,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Bacillus subtilis (strain 168) GN=gatB PE=1 SV=2 ,9
O30601,GO:0005829,cytosol,SPBc2 prophage-derived ribonucleoside-diphosphate reductase subunit beta OS=Bacillus subtilis (strain 168) GN=yosP PE=3 SV=1 ,2
O31404,,,"Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha OS=Bacillus subtilis (strain 168) GN=acoA PE=2 SV=2 ",7
O31422,GO:0005576,extracellular region,Sporulation killing factor OS=Bacillus subtilis (strain 168) GN=skfA PE=1 SV=1 ,2
O31455,,,Putative hydrolase YbfO OS=Bacillus subtilis (strain 168) GN=ybfO PE=3 SV=1 ,6
O31457,,,UPF0176 protein YbfQ OS=Bacillus subtilis (strain 168) GN=ybfQ PE=3 SV=1 ,10
O31489,,,Uncharacterized protein YdcI OS=Bacillus subtilis (strain 168) GN=ydcI PE=4 SV=2 ,4
O31534,GO:0005737,cytoplasm,Heme-degrading monooxygenase HmoA OS=Bacillus subtilis (strain 168) GN=hmoA PE=1 SV=2 ,4
O31550,,,Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system OS=Bacillus subtilis (strain 168) GN=acoC PE=3 SV=1 ,17
O31567,GO:0005886;GO:0005737,plasma membrane;cytoplasm,Probable siderophore-binding lipoprotein YfiY OS=Bacillus subtilis (strain 168) GN=yfiY PE=1 SV=1 ,17
O31570,,,Uncharacterized isomerase YfhB OS=Bacillus subtilis (strain 168) GN=yfhB PE=3 SV=1 ,4
O31571,,,Putative NAD(P)H nitroreductase YfhC OS=Bacillus subtilis (strain 168) GN=yfhC PE=3 SV=1 ,5
O31576,,,Uncharacterized protein YfhH OS=Bacillus subtilis (strain 168) GN=yfhH PE=1 SV=1 ,7
O31590,GO:0005737,cytoplasm,Putative tRNA (cytidine(34)-2'-O)-methyltransferase OS=Bacillus subtilis (strain 168) GN=cspR PE=3 SV=2 ,16
O31605,GO:0005829,cytosol,Oligoendopeptidase F homolog OS=Bacillus subtilis (strain 168) GN=yjbG PE=3 SV=2 ,17
O31610,,,UPF0738 protein YjbL OS=Bacillus subtilis (strain 168) GN=yjbL PE=3 SV=1 ,2
O31629,,,Putative phosphoesterase YjcG OS=Bacillus subtilis (strain 168) GN=yjcG PE=1 SV=1 ,6
O31630,,,Uncharacterized protein YjcH OS=Bacillus subtilis (strain 168) GN=yjcH PE=4 SV=1 ,5
O31635,,,Uncharacterized protein YjcM OS=Bacillus subtilis (strain 168) GN=yjcM PE=3 SV=1 ,5
O31644,,,Transcriptional regulator ManR OS=Bacillus subtilis (strain 168) GN=manR PE=1 SV=2 ,5
O31645,GO:0005886,plasma membrane,PTS system mannose-specific EIIBCA component OS=Bacillus subtilis (strain 168) GN=manP PE=1 SV=2 ,15
O31646,,,Mannose-6-phosphate isomerase ManA OS=Bacillus subtilis (strain 168) GN=manA PE=2 SV=1 ,40
O31675,,,7-cyano-7-deazaguanine synthase OS=Bacillus subtilis (strain 168) GN=queC PE=1 SV=1 ,3
O31688,GO:0005886,plasma membrane,Zinc-transporting ATPase OS=Bacillus subtilis (strain 168) GN=zosA PE=1 SV=1 ,5
O31689,,,Putative dipeptidase YkvY OS=Bacillus subtilis (strain 168) GN=ykvY PE=3 SV=1 ,6
O31698,,,CBS domain-containing protein YkuL OS=Bacillus subtilis (strain 168) GN=ykuL PE=1 SV=1 ,4
O31703,GO:0005737,cytoplasm,Molybdopterin molybdenumtransferase OS=Bacillus subtilis (strain 168) GN=moeA PE=3 SV=1 ,2
O31709,GO:0005886,plasma membrane,Membrane protein YknW OS=Bacillus subtilis (strain 168) GN=yknW PE=1 SV=1 ,7
O31710,GO:0005886,plasma membrane,Putative efflux system component YknX OS=Bacillus subtilis (strain 168) GN=yknX PE=1 SV=1 ,3
O31711,GO:0005886,plasma membrane,Uncharacterized ABC transporter ATP-binding protein YknY OS=Bacillus subtilis (strain 168) GN=yknY PE=1 SV=1 ,3
O31716,,,Uncharacterized ABC transporter ATP-binding protein YkpA OS=Bacillus subtilis (strain 168) GN=ykpA PE=3 SV=1 ,23
O31741,GO:0005737,cytoplasm,tRNA (guanine-N(1)-)-methyltransferase OS=Bacillus subtilis (strain 168) GN=trmD PE=3 SV=1 ,4
O31742,GO:0005840;GO:0005622;GO:0005829,ribosome;intracellular;cytosol,50S ribosomal protein L19 OS=Bacillus subtilis (strain 168) GN=rplS PE=1 SV=2 ,11
O31743,GO:0005737,cytoplasm,Ribosome biogenesis GTPase A OS=Bacillus subtilis (strain 168) GN=rbgA PE=1 SV=1 ,2
O31753,,,1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Bacillus subtilis (strain 168) GN=dxr PE=3 SV=2 ,11
O31754,GO:0005886,plasma membrane,Regulator of sigma-W protease RasP OS=Bacillus subtilis (strain 168) GN=rasP PE=1 SV=1 ,3
O31755,GO:0005737,cytoplasm,Proline--tRNA ligase OS=Bacillus subtilis (strain 168) GN=proS PE=3 SV=1 ,17
O31760,GO:0005737,cytoplasm,Ribonuclease J2 OS=Bacillus subtilis (strain 168) GN=rnjB PE=1 SV=3 ,16
O31764,,,Probable inactive metalloprotease YmfF OS=Bacillus subtilis (strain 168) GN=ymfF PE=3 SV=2 ,3
O31766,,,Uncharacterized zinc protease YmfH OS=Bacillus subtilis (strain 168) GN=ymfH PE=3 SV=2 ,4
O31773,GO:0005886,plasma membrane,Putative penicillin-binding protein PbpX OS=Bacillus subtilis (strain 168) GN=pbpX PE=2 SV=1 ,2
O31774,GO:0005886;GO:0005730,plasma membrane;nucleolus,Ribonuclease Y OS=Bacillus subtilis (strain 168) GN=rny PE=1 SV=1 ,14
O31776,GO:0005737,cytoplasm,L-threonine 3-dehydrogenase OS=Bacillus subtilis (strain 168) GN=tdh PE=3 SV=1 ,13
O31777,,,8-amino-7-oxononanoate synthase 1 OS=Bacillus subtilis (strain 168) GN=kbl PE=3 SV=1 ,23
O31778,GO:0005737,cytoplasm,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase OS=Bacillus subtilis (strain 168) GN=miaB PE=1 SV=1 ,30
O31779,,,Uncharacterized protein YmcA OS=Bacillus subtilis (strain 168) GN=ymcA PE=1 SV=1 ,5
O31785,GO:0005886,plasma membrane,Polyketide biosynthesis cytochrome P450 PksS OS=Bacillus subtilis (strain 168) GN=pksS PE=1 SV=2 ,6
O31796,,,RNA-binding protein Hfq OS=Bacillus subtilis (strain 168) GN=hfq PE=1 SV=1 ,26
O31801,,,Probable deoxyuridine 5'-triphosphate nucleotidohydrolase YncF OS=Bacillus subtilis (strain 168) GN=yncF PE=1 SV=1 ,2
O31806,,,Uncharacterized protein YndB OS=Bacillus subtilis (strain 168) GN=yndB PE=1 SV=1 ,4
O31827,,,Plipastatin synthase subunit E OS=Bacillus subtilis (strain 168) GN=ppsE PE=1 SV=1 ,2
O31850,,,Uncharacterized protein YojN OS=Bacillus subtilis (strain 168) GN=yojN PE=3 SV=1 ,2
O31858,,,Uncharacterized protein YojF OS=Bacillus subtilis (strain 168) GN=yojF PE=1 SV=1 ,4
O31875,,,Ribonucleoside-diphosphate reductase NrdEB subunit alpha OS=Bacillus subtilis (strain 168) GN=nrdEB PE=3 SV=2 ,5
O31942,GO:0005886,plasma membrane,SPBc2 prophage-derived uncharacterized lipoprotein YonS OS=Bacillus subtilis (strain 168) GN=yonS PE=3 SV=1 ,2
O31974,GO:0005886,plasma membrane,SPBc2 prophage-derived uncharacterized protein YomK OS=Bacillus subtilis (strain 168) GN=yomK PE=4 SV=1 ,3
O31986,,,SPBc2 prophage-derived glycosyltransferase SunS OS=Bacillus subtilis (strain 168) GN=sunS PE=1 SV=1 ,6
O31989,GO:0005886,plasma membrane,Sublancin immunity protein SunI OS=Bacillus subtilis (strain 168) GN=sunI PE=1 SV=1 ,5
O32000,,,SPBc2 prophage-derived pesticidal crystal protein-like YokG OS=Bacillus subtilis (strain 168) GN=yokG PE=3 SV=1 ,7
O32003,,,SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD OS=Bacillus subtilis (strain 168) GN=yokD PE=1 SV=1 ,3
O32028,,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Bacillus subtilis (strain 168) GN=mtnN PE=3 SV=1 ,27
O32033,GO:0005737;GO:0005829,cytoplasm;cytosol,Uridine kinase OS=Bacillus subtilis (strain 168) GN=udk PE=3 SV=1 ,2
O32034,,,Uncharacterized protease YrrO OS=Bacillus subtilis (strain 168) GN=yrrO PE=3 SV=1 ,9
O32037,,,tRNA threonylcarbamoyladenosine dehydratase OS=Bacillus subtilis (strain 168) GN=tcdA PE=3 SV=3 ,2
O32038,GO:0005737,cytoplasm,Aspartate--tRNA(Asp/Asn) ligase OS=Bacillus subtilis (strain 168) GN=aspS PE=3 SV=1 ,10
O32039,GO:0005737,cytoplasm,Histidine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=hisS PE=3 SV=1 ,4
O32044,,,Single-stranded-DNA-specific exonuclease RecJ OS=Bacillus subtilis (strain 168) GN=recJ PE=3 SV=1 ,2
O32047,GO:0005622;GO:0005886,intracellular;plasma membrane,Protein translocase subunit SecDF OS=Bacillus subtilis (strain 168) GN=secDF PE=1 SV=2 ,14
O32052,GO:0005886,plasma membrane,UPF0092 membrane protein YrbF OS=Bacillus subtilis (strain 168) GN=yrbF PE=3 SV=1 ,8
O32054,GO:0005737,cytoplasm,S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Bacillus subtilis (strain 168) GN=queA PE=1 SV=1 ,3
O32055,,,Holliday junction ATP-dependent DNA helicase RuvB OS=Bacillus subtilis (strain 168) GN=ruvB PE=1 SV=2 ,3
O32078,,,Uncharacterized protein YuaE OS=Bacillus subtilis (strain 168) GN=yuaE PE=4 SV=1 ,10
O32090,,,Nicotinate phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=pncB PE=3 SV=1 ,23
O32091,GO:0005737,cytoplasm,Uncharacterized isochorismatase family protein PncA OS=Bacillus subtilis (strain 168) GN=pncA PE=3 SV=1 ,3
O32099,GO:0005737,cytoplasm,Benzil reductase ((S)-benzoin forming) OS=Bacillus subtilis (strain 168) GN=yueD PE=3 SV=1 ,2
O32102,GO:0005737,cytoplasm,Ferri-bacillibactin esterase BesA OS=Bacillus subtilis (strain 168) GN=besA PE=1 SV=2 ,9
O32113,,,Uncharacterized protein SufA OS=Bacillus subtilis (strain 168) GN=sufA PE=3 SV=1 ,2
O32117,,,NADH dehydrogenase-like protein YutJ OS=Bacillus subtilis (strain 168) GN=yutJ PE=3 SV=2 ,4
O32126,,,UPF0331 protein YutE OS=Bacillus subtilis (strain 168) GN=yutE PE=1 SV=1 ,4
O32129,GO:0005737,cytoplasm,Lipoyl synthase OS=Bacillus subtilis (strain 168) GN=lipA PE=1 SV=2 ,2
O32133,,,Uncharacterized metallophosphoesterase YunD OS=Bacillus subtilis (strain 168) GN=yunD PE=3 SV=1 ,2
O32161,,,Uncharacterized protein YurT OS=Bacillus subtilis (strain 168) GN=yurT PE=3 SV=1 ,3
O32162,,,FeS cluster assembly protein SufB OS=Bacillus subtilis (strain 168) GN=sufB PE=3 SV=1 ,22
O32164,,,Cysteine desulfurase SufS OS=Bacillus subtilis (strain 168) GN=sufS PE=1 SV=1 ,45
O32165,,,FeS cluster assembly protein SufD OS=Bacillus subtilis (strain 168) GN=sufD PE=3 SV=1 ,47
O32167,GO:0005886,plasma membrane,Methionine-binding lipoprotein MetQ OS=Bacillus subtilis (strain 168) GN=metQ PE=1 SV=1 ,16
O32174,GO:0005737,cytoplasm,Glycine cleavage system H protein OS=Bacillus subtilis (strain 168) GN=gcvH PE=1 SV=1 ,18
O32175,,,Uncharacterized protein YusI OS=Bacillus subtilis (strain 168) GN=yusI PE=3 SV=1 ,3
O32176,,,Probable acyl-CoA dehydrogenase OS=Bacillus subtilis (strain 168) GN=fadE PE=2 SV=1 ,6
O32182,GO:0005886,plasma membrane,Uncharacterized MFS-type transporter YusP OS=Bacillus subtilis (strain 168) GN=yusP PE=3 SV=1 ,3
O32188,GO:0005886,plasma membrane,Probable siderophore transport system ATP-binding protein YusV OS=Bacillus subtilis (strain 168) GN=yusV PE=1 SV=1 ,3
O32192,GO:0005737,cytoplasm,Transcriptional regulatory protein CssR OS=Bacillus subtilis (strain 168) GN=cssR PE=1 SV=1 ,4
O32207,,,Uncharacterized protein YvgK OS=Bacillus subtilis (strain 168) GN=yvgK PE=4 SV=1 ,2
O32210,,,Glyoxal reductase OS=Bacillus subtilis (strain 168) GN=yvgN PE=1 SV=1 ,45
O32213,GO:0005622;GO:0043234,intracellular;protein complex,Sulfite reductase [NADPH] hemoprotein beta-component OS=Bacillus subtilis (strain 168) GN=cysI PE=1 SV=1 ,8
O32218,GO:0005623,cell,Disulfide bond formation protein D OS=Bacillus subtilis (strain 168) GN=bdbD PE=1 SV=1 ,9
O32219,GO:0005886,plasma membrane,"Cadmium, zinc and cobalt-transporting ATPase OS=Bacillus subtilis (strain 168) GN=cadA PE=1 SV=1 ",2
O32223,,,scyllo-inositol 2-dehydrogenase (NADP(+)) OS=Bacillus subtilis (strain 168) GN=iolW PE=1 SV=1 ,28
O32224,,,FMN-dependent NADH-azoreductase 2 OS=Bacillus subtilis (strain 168) GN=azoR2 PE=1 SV=1 ,4
O32231,GO:0005737,cytoplasm,Ribonuclease R OS=Bacillus subtilis (strain 168) GN=rnr PE=2 SV=1 ,10
O32232,,,Carboxylesterase OS=Bacillus subtilis (strain 168) GN=est PE=2 SV=2 ,10
O32247,GO:0005886,plasma membrane,Uncharacterized membrane protein YvbJ OS=Bacillus subtilis (strain 168) GN=yvbJ PE=4 SV=1 ,2
O32248,,,Uncharacterized N-acetyltransferase YvbK OS=Bacillus subtilis (strain 168) GN=yvbK PE=1 SV=1 ,3
O32259,,,Lactate utilization protein C OS=Bacillus subtilis (strain 168) GN=lutC PE=1 SV=1 ,12
O32264,GO:0005829,cytosol,Probable 2-ketogluconate reductase OS=Bacillus subtilis (strain 168) GN=yvcT PE=3 SV=1 ,2
O32294,,,Response regulator aspartate phosphatase G OS=Bacillus subtilis (strain 168) GN=rapG PE=2 SV=1 ,8
O34305,,,Uncharacterized protein YtoQ OS=Bacillus subtilis (strain 168) GN=ytoQ PE=4 SV=1 ,5
O34327,,,Response regulator aspartate phosphatase J OS=Bacillus subtilis (strain 168) GN=rapJ PE=1 SV=1 ,3
O34328,GO:0005737;GO:0005829,cytoplasm;cytosol,Guanylate kinase OS=Bacillus subtilis (strain 168) GN=gmk PE=3 SV=2 ,6
O34334,,,Uncharacterized protein YjoA OS=Bacillus subtilis (strain 168) GN=yjoA PE=1 SV=1 ,22
O34338,GO:0005886,plasma membrane,Manganese transport system ATP-binding protein MntB OS=Bacillus subtilis (strain 168) GN=mntB PE=3 SV=1 ,5
O34340,,,3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Bacillus subtilis (strain 168) GN=fabF PE=1 SV=1 ,10
O34348,GO:0005886,plasma membrane,Fe(3+)-citrate-binding protein YfmC OS=Bacillus subtilis (strain 168) GN=yfmC PE=2 SV=1 ,12
O34351,,,Cyclo(L-leucyl-L-leucyl) synthase OS=Bacillus subtilis (strain 168) GN=yvmC PE=1 SV=1 ,153
O34355,,,Putative amidohydrolase YtcJ OS=Bacillus subtilis (strain 168) GN=ytcJ PE=4 SV=1 ,2
O34357,GO:0005829,cytosol,Thioredoxin-like protein YtpP OS=Bacillus subtilis (strain 168) GN=ytpP PE=2 SV=1 ,6
O34366,GO:0043226;GO:0005623,organelle;cell,Putative flagellin YvzB OS=Bacillus subtilis (strain 168) GN=yvzB PE=1 SV=1 ,12
O34384,,,Uncharacterized protein YceE OS=Bacillus subtilis (strain 168) GN=yceE PE=3 SV=1 ,3
O34385,GO:0005886,plasma membrane,Manganese-binding lipoprotein MntA OS=Bacillus subtilis (strain 168) GN=mntA PE=3 SV=1 ,4
O34392,GO:0005886,plasma membrane,ABC transporter ATP-binding protein YtrE OS=Bacillus subtilis (strain 168) GN=ytrE PE=2 SV=1 ,2
O34394,,,Uncharacterized protein YjjA OS=Bacillus subtilis (strain 168) GN=yjjA PE=4 SV=1 ,10
O34400,,,Putative protein YfkA OS=Bacillus subtilis (strain 168) GN=yfkA PE=3 SV=2 ,2
O34425,GO:0005737,cytoplasm,Glyceraldehyde-3-phosphate dehydrogenase 2 OS=Bacillus subtilis (strain 168) GN=gapB PE=1 SV=1 ,190
O34433,,,Putative phage-related protein YobO OS=Bacillus subtilis (strain 168) GN=yobO PE=4 SV=1 ,4
O34434,GO:0005886,plasma membrane,Uncharacterized protein YdjG OS=Bacillus subtilis (strain 168) GN=ydjG PE=4 SV=1 ,2
O34443,GO:0005737,cytoplasm,Adenine phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=apt PE=3 SV=1 ,2
O34445,,,Uncharacterized protein YlbN OS=Bacillus subtilis (strain 168) GN=ylbN PE=4 SV=1 ,4
O34448,,,SPBc2 prophage-derived uncharacterized protein YopQ OS=Bacillus subtilis (strain 168) GN=yopQ PE=4 SV=1 ,5
O34450,,,N-acetylglucosamine-6-phosphate deacetylase OS=Bacillus subtilis (strain 168) GN=nagA PE=1 SV=1 ,2
O34454,,,UPF0111 protein YkaA OS=Bacillus subtilis (strain 168) GN=ykaA PE=3 SV=1 ,10
O34469,,,Putative ATP-dependent helicase YeeB OS=Bacillus subtilis (strain 168) GN=yeeB PE=3 SV=2 ,4
O34484,GO:0005737,cytoplasm,Methionine aminopeptidase 2 OS=Bacillus subtilis (strain 168) GN=mapB PE=1 SV=1 ,12
O34496,,,UPF0354 protein YtpQ OS=Bacillus subtilis (strain 168) GN=ytpQ PE=3 SV=1 ,2
O34499,GO:0005829,cytosol,6-phosphogluconolactonase OS=Bacillus subtilis (strain 168) GN=pgl PE=1 SV=1 ,34
O34512,,,Uncharacterized ABC transporter ATP-binding protein YfmM OS=Bacillus subtilis (strain 168) GN=yfmM PE=3 SV=2 ,6
O34526,GO:0005737;GO:0005829,cytoplasm;cytosol,Alanine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=alaS PE=3 SV=1 ,16
O34529,GO:0005737,cytoplasm,ATP-dependent 6-phosphofructokinase OS=Bacillus subtilis (strain 168) GN=pfkA PE=1 SV=1 ,50
O34557,GO:0005829,cytosol,Ribulose-phosphate 3-epimerase OS=Bacillus subtilis (strain 168) GN=rpe PE=3 SV=1 ,2
O34558,,,SPBc2 prophage-derived uncharacterized protein YopR OS=Bacillus subtilis (strain 168) GN=yopR PE=4 SV=2 ,2
O34564,GO:0005623,cell,Thioredoxin-like protein YkuU OS=Bacillus subtilis (strain 168) GN=ykuU PE=3 SV=1 ,17
O34591,,,"Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit beta OS=Bacillus subtilis (strain 168) GN=acoB PE=3 SV=3 ",25
O34594,GO:0005886,plasma membrane,Cytochrome c-551 OS=Bacillus subtilis (strain 168) GN=cccB PE=1 SV=1 ,4
O34599,,,Putative cysteine desulfurase IscS 1 OS=Bacillus subtilis (strain 168) GN=iscS1 PE=3 SV=2 ,3
O34600,,,Bifunctional oligoribonuclease and PAP phosphatase NrnA OS=Bacillus subtilis (strain 168) GN=nrnA PE=1 SV=1 ,2
O34607,,,"Probable L-serine dehydratase, alpha chain OS=Bacillus subtilis (strain 168) GN=sdaAA PE=3 SV=1 ",3
O34617,GO:0005737,cytoplasm,Probable dual-specificity RNA methyltransferase RlmN OS=Bacillus subtilis (strain 168) GN=rlmN PE=3 SV=1 ,3
O34623,GO:0005737,cytoplasm,DNA polymerase III subunit alpha OS=Bacillus subtilis (strain 168) GN=dnaE PE=3 SV=1 ,2
O34628,,,Uncharacterized protein YvlB OS=Bacillus subtilis (strain 168) GN=yvlB PE=4 SV=1 ,11
O34633,,,Uncharacterized protein YjlC OS=Bacillus subtilis (strain 168) GN=yjlC PE=2 SV=1 ,15
O34635,,,"Probable L-serine dehydratase, beta chain OS=Bacillus subtilis (strain 168) GN=sdaAB PE=3 SV=1 ",6
O34658,GO:0005737,cytoplasm,UPF0298 protein YlbG OS=Bacillus subtilis (strain 168) GN=ylbG PE=3 SV=1 ,3
O34660,,,Putative aldehyde dehydrogenase DhaS OS=Bacillus subtilis (strain 168) GN=dhaS PE=3 SV=1 ,54
O34667,,,S-ribosylhomocysteine lyase OS=Bacillus subtilis (strain 168) GN=luxS PE=1 SV=1 ,7
O34707,,,Tetraprenyl-beta-curcumene synthase OS=Bacillus subtilis (strain 168) GN=ytpB PE=1 SV=1 ,4
O34714,GO:0005737,cytoplasm,Oxalate decarboxylase OxdC OS=Bacillus subtilis (strain 168) GN=oxdC PE=1 SV=1 ,90
O34725,GO:0005886,plasma membrane,Uncharacterized lipoprotein YjhA OS=Bacillus subtilis (strain 168) GN=yjhA PE=1 SV=1 ,5
O34743,,,Uncharacterized protein YlbA OS=Bacillus subtilis (strain 168) GN=ylbA PE=4 SV=1 ,5
