,go,go_name,name,q
G3XD61,,,"UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=wbpI PE=1 SV=1 ",7
G3XD63,GO:0005737,cytoplasm,Protein-glutamate methylesterase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=chpB PE=4 SV=1 ,5
G3XD64,,,Site-determining protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fleN PE=3 SV=1 ,2
G3XD70,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5279 PE=4 SV=1 ,14
G3XD74,,,D-ala-D-ala-carboxypeptidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dacC PE=3 SV=1 ,18
G3XD82,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA0615 PE=4 SV=1 ,2
G3XD87,GO:0005623,cell,Respiratory nitrate reductase beta chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=narH PE=4 SV=1 ,3
G3XD90,GO:0005575,cellular_component,MotD OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=motD PE=4 SV=1 ,3
G3XD94,GO:0005575,cellular_component,UDP-N-acetyl-D-glucosamine 6-dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=wbpA PE=1 SV=1 ,60
G3XD97,GO:0005575,cellular_component,Transcriptional regulator PtxS OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ptxS PE=4 SV=1 ,8
G3XDA2,,,3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fabF1 PE=1 SV=1 ,8
G3XDA8,GO:0005576;GO:0005623,extracellular region;cell,Phosphate-binding protein PstS OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pstS PE=1 SV=1 ,31
O30508,GO:0005737,cytoplasm,Succinylornithine transaminase/acetylornithine aminotransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=aruC PE=1 SV=2 ,100
O50175,,,N-succinylarginine dihydrolase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=astB PE=3 SV=1 ,6
O50177,,,Succinylglutamate desuccinylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=astE PE=3 SV=1 ,3
O52759,GO:0005840;GO:0005622,ribosome;intracellular,30S ribosomal protein S4 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpsD PE=3 SV=2 ,33
O52760,GO:0005737,cytoplasm,DNA-directed RNA polymerase subunit alpha OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpoA PE=3 SV=2 ,35
O52761,GO:0005840;GO:0005622;GO:0005829,ribosome;intracellular;cytosol,50S ribosomal protein L17 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rplQ PE=3 SV=1 ,9
O52762,GO:0005737,cytoplasm,Catalase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=katA PE=1 SV=1 ,110
O54439,GO:0005737;GO:0005829,cytoplasm;cytosol,Acyl carrier protein 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=acpP1 PE=3 SV=4 ,4
O68282,,,Glucose-6-phosphate 1-dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=zwf PE=1 SV=1 ,2
O68283,,,2-dehydro-3-deoxy-phosphogluconate aldolase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=eda PE=3 SV=2 ,4
O68562,GO:0005886;GO:0005575;GO:0030312,plasma membrane;cellular_component;external encapsulating structure,Outer membrane protein assembly factor BamE OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=bamE PE=3 SV=1 ,4
O68822,GO:0005622;GO:0005737,intracellular;cytoplasm,Cytosol aminopeptidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pepA PE=3 SV=1 ,4
O68823,,,DNA polymerase III subunit chi OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=holC PE=3 SV=1 ,3
O69077,GO:0005737,cytoplasm,Aspartokinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lysC PE=3 SV=2 ,10
O69078,,,Carbon storage regulator homolog OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=csrA PE=1 SV=1 ,2
O69753,,,Phenazine biosynthesis protein PhzB 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phzB1 PE=3 SV=1 ,62
O69754,,,"Trans-2,3-dihydro-3-hydroxyanthranilate isomerase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phzF1 PE=3 SV=2 ",20
O82850,GO:0005840;GO:0005622;GO:0005829,ribosome;intracellular;cytosol,30S ribosomal protein S2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpsB PE=3 SV=2 ,11
O82851,GO:0005622;GO:0005737,intracellular;cytoplasm,Elongation factor Ts OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tsf PE=3 SV=1 ,51
O82852,GO:0005737,cytoplasm,Uridylate kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pyrH PE=3 SV=2 ,3
O82853,GO:0005737;GO:0005829,cytoplasm;cytosol,Ribosome-recycling factor OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=frr PE=3 SV=1 ,9
O85732,,,Methionyl-tRNA formyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fmt PE=3 SV=1 ,2
O86428,,,Branched-chain-amino-acid aminotransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ilvE PE=1 SV=2 ,32
O87125,GO:0005737,cytoplasm,Chemotaxis response regulator protein-glutamate methylesterase of group 1 operon OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cheB1 PE=1 SV=2 ,10
P00099,GO:0005623,cell,Cytochrome c-551 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nirM PE=1 SV=2 ,23
P00106,GO:0005623,cell,Cytochrome c4 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cc4 PE=1 SV=3 ,24
P00282,GO:0005623,cell,Azurin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=azu PE=1 SV=2 ,753
P05384,GO:0005829,cytosol,DNA-binding protein HU-beta OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hupB PE=1 SV=3 ,336
P07344,,,Tryptophan synthase alpha chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpA PE=3 SV=3 ,8
P07345,GO:0005737,cytoplasm,Tryptophan synthase beta chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpB PE=3 SV=2 ,4
P08280,GO:0005737;GO:0005829,cytoplasm;cytosol,Protein RecA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=recA PE=3 SV=1 ,2
P08308,GO:0005737,cytoplasm,"Ornithine carbamoyltransferase, catabolic OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=arcB PE=1 SV=3 ",199
P09591,GO:0005622;GO:0005737,intracellular;cytoplasm,Elongation factor Tu OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tufA PE=3 SV=2 ,884
P11436,,,Aliphatic amidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=amiE PE=1 SV=2 ,3
P13981,GO:0005737,cytoplasm,Arginine deiminase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=arcA PE=1 SV=2 ,163
P13982,GO:0005737;GO:0005829,cytoplasm;cytosol,Carbamate kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=arcC PE=3 SV=1 ,83
P14165,GO:0043234;GO:0005737,protein complex;cytoplasm,Citrate synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gltA PE=3 SV=2 ,325
P14532,GO:0005623,cell,Cytochrome c551 peroxidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ccpA PE=1 SV=2 ,161
P14789,GO:0005576;GO:0005615,extracellular region;extracellular space,Protease LasA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lasA PE=1 SV=3 ,4
P19572,,,Diaminopimelate decarboxylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lysA PE=3 SV=2 ,5
P20574,,,Anthranilate phosphoribosyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpD PE=3 SV=1 ,5
P20576,GO:0005737,cytoplasm,Anthranilate synthase component 2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpG PE=3 SV=2 ,24
P20580,GO:0005737,cytoplasm,Anthranilate synthase component 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpE PE=1 SV=1 ,10
P20581,,,Uncharacterized protein PA1000 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA1000 PE=1 SV=1 ,5
P20582,GO:0005737,cytoplasm,2-heptyl-4(1H)-quinolone synthase PqsD OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pqsD PE=1 SV=2 ,20
P21175,GO:0005623,cell,"Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=braC PE=1 SV=2 ",12
P22567,GO:0005737,cytoplasm,Amino-acid acetyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=argA PE=1 SV=2 ,9
P22608,GO:0005737,cytoplasm,Type 4 fimbrial assembly protein PilB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pilB PE=3 SV=2 ,7
P23189,GO:0005737,cytoplasm,Glutathione reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gor PE=3 SV=1 ,16
P23620,GO:0005575;GO:0005737,cellular_component;cytoplasm,Phosphate regulon transcriptional regulatory protein PhoB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phoB PE=3 SV=2 ,4
P24474,GO:0005623,cell,Nitrite reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nirS PE=1 SV=1 ,349
P24559,GO:0005623;GO:0005737,cell;cytoplasm,Twitching mobility protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pilT PE=1 SV=1 ,17
P24735,GO:0005886;GO:0005623,plasma membrane;cell,Beta-lactamase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ampC PE=1 SV=2 ,2
P26275,GO:0005622;GO:0005575,intracellular;cellular_component,Positive alginate biosynthesis regulatory protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=algR PE=3 SV=1 ,28
P26276,,,Phosphomannomutase/phosphoglucomutase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=algC PE=1 SV=4 ,4
P26480,GO:0005737,cytoplasm,RNA polymerase sigma factor RpoD OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpoD PE=3 SV=1 ,21
P27017,,,Aliphatic amidase expression-regulating protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=amiC PE=1 SV=5 ,3
P27726,GO:0005737,cytoplasm,Glyceraldehyde-3-phosphate dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gap PE=3 SV=3 ,3
P28810,,,Methylmalonate-semialdehyde dehydrogenase [acylating] OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mmsA PE=1 SV=2 ,96
P28811,,,3-hydroxyisobutyrate dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mmsB PE=2 SV=1 ,70
P29248,GO:0005737,cytoplasm,RNA polymerase sigma factor FliA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fliA PE=3 SV=1 ,7
P29363,,,Threonine synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=thrC PE=3 SV=3 ,22
P29364,,,Homoserine kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=thrB PE=3 SV=2 ,11
P30718,GO:0043234;GO:0005737;GO:0005829,protein complex;cytoplasm;cytosol,60 kDa chaperonin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=groL PE=1 SV=3 ,577
P30720,GO:0005737,cytoplasm,10 kDa chaperonin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=groS PE=3 SV=1 ,221
P30819,GO:0005737,cytoplasm,Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nadC PE=3 SV=2 ,2
P31961,,,Phosphogluconate dehydratase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=edd PE=3 SV=3 ,10
P32265,GO:0005575;GO:0005829,cellular_component;cytosol,HTH-type transcriptional regulator nfxB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nfxB PE=4 SV=2 ,9
P33641,GO:0005886;GO:0043234;GO:0005575;GO:0030312,plasma membrane;protein complex;cellular_component;external encapsulating structure,Outer membrane protein assembly factor BamD OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=bamD PE=3 SV=2 ,2
P37452,GO:0005575,cellular_component,LexA repressor OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lexA PE=3 SV=1 ,9
P37798,,,Biotin carboxylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=accC PE=1 SV=1 ,21
P38098,GO:0005737,cytoplasm,Carbamoyl-phosphate synthase small chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=carA PE=3 SV=1 ,7
P38100,GO:0005737,cytoplasm,Carbamoyl-phosphate synthase large chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=carB PE=3 SV=3 ,29
P38103,GO:0005737;GO:0005829,cytoplasm;cytosol,4-hydroxy-tetrahydrodipicolinate reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dapB PE=1 SV=2 ,5
P38108,GO:0005623,cell,Sigma factor AlgU regulatory protein MucB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mucB PE=1 SV=1 ,4
P43334,,,Phenylalanine-4-hydroxylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phhA PE=3 SV=2 ,5
P43335,,,Pterin-4-alpha-carbinolamine dehydratase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phhB PE=3 SV=1 ,30
P43336,GO:0005737;GO:0005829,cytoplasm;cytosol,Aromatic-amino-acid aminotransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phhC PE=3 SV=2 ,20
P43501,GO:0005622,intracellular,Protein PilH OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pilH PE=3 SV=1 ,8
P43903,GO:0005829,cytosol,Quinone oxidoreductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=qor PE=3 SV=2 ,6
P45683,GO:0005737,cytoplasm,Protein-L-isoaspartate O-methyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pcm PE=3 SV=2 ,6
P45684,GO:0005737,cytoplasm,RNA polymerase sigma factor RpoS OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpoS PE=3 SV=1 ,2
P47203,GO:0005886;GO:0005575;GO:0005623,plasma membrane;cellular_component;cell,Cell division protein FtsA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ftsA PE=3 SV=2 ,7
P47204,GO:0005623;GO:0005737,cell;cytoplasm,Cell division protein FtsZ OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ftsZ PE=1 SV=2 ,11
P47205,,,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lpxC PE=1 SV=2 ,24
P48247,GO:0005737,cytoplasm,"Glutamate-1-semialdehyde 2,1-aminomutase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hemL PE=3 SV=2 ",46
P48372,GO:0005694;GO:0005737,chromosome;cytoplasm,DNA gyrase subunit A OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gyrA PE=3 SV=1 ,83
P49988,GO:0005575,cellular_component,RNA polymerase sigma-54 factor OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpoN PE=3 SV=2 ,9
P50587,,,Orotate phosphoribosyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pyrE PE=3 SV=2 ,2
P50597,,,Ribonuclease PH OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rph PE=1 SV=2 ,4
P50601,GO:0005623,cell,Protein TolB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tolB PE=3 SV=2 ,3
P50987,GO:0005737,cytoplasm,Argininosuccinate lyase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=argH PE=3 SV=2 ,21
P52002,GO:0005886;GO:0005575,plasma membrane;cellular_component,Multidrug resistance protein MexB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mexB PE=1 SV=2 ,8
P52003,GO:0005575,cellular_component,Multidrug resistance operon repressor OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mexR PE=1 SV=1 ,2
P53593,GO:0043234;GO:0005737,protein complex;cytoplasm,Succinyl-CoA ligase [ADP-forming] subunit beta OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=sucC PE=3 SV=2 ,69
P53641,,,Superoxide dismutase [Fe] OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=sodB PE=3 SV=3 ,153
P54292,GO:0005575,cellular_component,Regulatory protein RhlR OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rhlR PE=3 SV=1 ,6
P55218,,,O-succinylhomoserine sulfhydrylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=metZ PE=1 SV=1 ,7
P57112,GO:0005737,cytoplasm,Soluble pyridine nucleotide transhydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=sthA PE=1 SV=2 ,10
P57665,GO:0005737,cytoplasm,Oligoribonuclease OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=orn PE=3 SV=1 ,5
P57668,GO:0005623,cell,Probable thiol peroxidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tpx PE=3 SV=1 ,9
