,go,go_name,name,q
G3XD61,,,"UDP-2,3-diacetamido-2,3-dideoxy-D-glucuronate 2-epimerase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=wbpI PE=1 SV=1 ",8
G3XD64,,,Site-determining protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fleN PE=3 SV=1 ,9
G3XD66,GO:0005622,intracellular,Histidine kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=narX PE=4 SV=1 ,4
G3XD70,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA5279 PE=4 SV=1 ,2
G3XD72,GO:0005829,cytosol,Probable purine-binding chemotaxis protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA1464 PE=4 SV=1 ,33
G3XD73,GO:0005886,plasma membrane,MotC OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=motC PE=3 SV=1 ,8
G3XD74,,,D-ala-D-ala-carboxypeptidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dacC PE=3 SV=1 ,69
G3XD76,GO:0005737,cytoplasm,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dapD PE=1 SV=1 ",13
G3XD83,,,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA0625 PE=4 SV=1 ,3
G3XD85,,,Probable glycosyltransferase WbpH OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=wbpH PE=4 SV=1 ,5
G3XD87,GO:0005623,cell,Respiratory nitrate reductase beta chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=narH PE=4 SV=1 ,5
G3XD89,GO:0030312;GO:0005886,external encapsulating structure;plasma membrane,Putative copper transport outer membrane porin OprC OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=oprC PE=3 SV=1 ,154
G3XD94,,,UDP-N-acetyl-D-glucosamine 6-dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=wbpA PE=1 SV=1 ,32
G3XD95,,,Probable chemotaxis protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=chpC PE=4 SV=1 ,5
G3XD97,,,Transcriptional regulator PtxS OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ptxS PE=4 SV=1 ,2
G3XD98,GO:0005622,intracellular,Histidine kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gacS PE=4 SV=1 ,10
G3XDA2,,,3-oxoacyl-[acyl-carrier-protein] synthase 2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fabF1 PE=1 SV=1 ,3
G3XDA3,GO:0005886,plasma membrane,Methyl-accepting chemotaxis protein CtpH OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ctpH PE=1 SV=1 ,10
G3XDA5,,,Anaerobically-induced outer membrane porin OprE OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=oprE PE=1 SV=1 ,36
G3XDB2,GO:0005623;GO:0005886,cell;plasma membrane,Uncharacterized protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=PA0974 PE=4 SV=1 ,5
O30506,GO:0005886,plasma membrane,Arginine/ornithine transport ATP-binding protein AotP OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=aotP PE=3 SV=2 ,4
O30508,GO:0005737,cytoplasm,Succinylornithine transaminase/acetylornithine aminotransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=aruC PE=1 SV=2 ,38
O33407,GO:0030312;GO:0005886,external encapsulating structure;plasma membrane,Esterase EstA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=estA PE=1 SV=1 ,14
O33877,GO:0005737,cytoplasm,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fabA PE=1 SV=1 ,12
O50174,,,N-succinylglutamate 5-semialdehyde dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=astD PE=1 SV=2 ,12
O50175,,,N-succinylarginine dihydrolase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=astB PE=3 SV=1 ,5
O50177,,,Succinylglutamate desuccinylase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=astE PE=3 SV=1 ,3
O50273,,,Sulfate adenylyltransferase subunit 2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cysD PE=3 SV=1 ,5
O50274,,,Bifunctional enzyme CysN/CysC OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cysNC PE=3 SV=1 ,6
O52759,GO:0005840;GO:0005622,ribosome;intracellular,30S ribosomal protein S4 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpsD PE=3 SV=2 ,58
O52760,GO:0005737,cytoplasm,DNA-directed RNA polymerase subunit alpha OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpoA PE=3 SV=2 ,29
O52761,GO:0005840;GO:0005829;GO:0005622,ribosome;cytosol;intracellular,50S ribosomal protein L17 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rplQ PE=3 SV=1 ,22
O52762,GO:0005737,cytoplasm,Catalase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=katA PE=1 SV=1 ,85
O54438,,,3-oxoacyl-[acyl-carrier-protein] reductase FabG OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fabG PE=1 SV=1 ,5
O54439,GO:0005829;GO:0005737,cytosol;cytoplasm,Acyl carrier protein 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=acpP1 PE=3 SV=4 ,27
O68281,GO:0005829,cytosol,HTH-type transcriptional regulator HexR OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hexR PE=3 SV=2 ,6
O68562,GO:0030312;GO:0005886,external encapsulating structure;plasma membrane,Outer membrane protein assembly factor BamE OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=bamE PE=3 SV=1 ,13
O68822,GO:0005622;GO:0005737,intracellular;cytoplasm,Cytosol aminopeptidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pepA PE=3 SV=1 ,154
O69077,GO:0005737,cytoplasm,Aspartokinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lysC PE=3 SV=2 ,10
O69078,,,Carbon storage regulator homolog OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=csrA PE=1 SV=1 ,9
O69753,,,Phenazine biosynthesis protein PhzB 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=phzB1 PE=3 SV=1 ,17
O82850,GO:0005840;GO:0005829;GO:0005622,ribosome;cytosol;intracellular,30S ribosomal protein S2 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpsB PE=3 SV=2 ,29
O82851,GO:0005622;GO:0005737,intracellular;cytoplasm,Elongation factor Ts OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tsf PE=3 SV=1 ,112
O82852,GO:0005737,cytoplasm,Uridylate kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pyrH PE=3 SV=2 ,2
O82853,GO:0005829;GO:0005737,cytosol;cytoplasm,Ribosome-recycling factor OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=frr PE=3 SV=1 ,17
O85732,,,Methionyl-tRNA formyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fmt PE=3 SV=1 ,3
O86428,,,Branched-chain-amino-acid aminotransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ilvE PE=1 SV=2 ,26
O87125,GO:0005737,cytoplasm,Chemotaxis response regulator protein-glutamate methylesterase of group 1 operon OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cheB1 PE=1 SV=2 ,9
P00106,GO:0005623,cell,Cytochrome c4 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=cc4 PE=1 SV=3 ,101
P00282,GO:0005623,cell,Azurin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=azu PE=1 SV=2 ,40
P04739,GO:0005623;GO:0005829,cell;cytosol,Fimbrial protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pilA PE=1 SV=1 ,17
P05384,GO:0005829,cytosol,DNA-binding protein HU-beta OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hupB PE=1 SV=3 ,135
P07345,GO:0005737,cytoplasm,Tryptophan synthase beta chain OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpB PE=3 SV=2 ,6
P08280,GO:0005829;GO:0005737,cytosol;cytoplasm,Protein RecA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=recA PE=3 SV=1 ,8
P08308,GO:0005737,cytoplasm,"Ornithine carbamoyltransferase, catabolic OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=arcB PE=1 SV=3 ",78
P09591,GO:0005622;GO:0005737,intracellular;cytoplasm,Elongation factor Tu OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=tufA PE=3 SV=2 ,718
P0C2B2,GO:0005623,cell,Thiol:disulfide interchange protein DsbA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=dsbA PE=1 SV=1 ,9
P11221,GO:0030312;GO:0005886,external encapsulating structure;plasma membrane,Major outer membrane lipoprotein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=oprI PE=3 SV=1 ,4
P11436,,,Aliphatic amidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=amiE PE=1 SV=2 ,4
P13794,GO:0030312;GO:0043234;GO:0005886,external encapsulating structure;protein complex;plasma membrane,Outer membrane porin F OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=oprF PE=1 SV=1 ,1676
P13981,GO:0005737,cytoplasm,Arginine deiminase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=arcA PE=1 SV=2 ,193
P13982,GO:0005829;GO:0005737,cytosol;cytoplasm,Carbamate kinase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=arcC PE=3 SV=1 ,30
P14165,GO:0043234;GO:0005737,protein complex;cytoplasm,Citrate synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gltA PE=3 SV=2 ,40
P14532,GO:0005623,cell,Cytochrome c551 peroxidase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=ccpA PE=1 SV=2 ,124
P14789,GO:0005615;GO:0005576,extracellular space;extracellular region,Protease LasA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=lasA PE=1 SV=3 ,11
P15275,,,Transcriptional regulatory protein AlgQ OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=algQ PE=3 SV=1 ,2
P15276,,,Transcriptional regulatory protein AlgP OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=algP PE=4 SV=2 ,78
P20577,,,Indole-3-glycerol phosphate synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpC PE=3 SV=1 ,3
P20580,GO:0005737,cytoplasm,Anthranilate synthase component 1 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=trpE PE=1 SV=1 ,4
P20582,GO:0005737,cytoplasm,2-heptyl-4(1H)-quinolone synthase PqsD OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pqsD PE=1 SV=2 ,14
P21175,GO:0005623,cell,"Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=braC PE=1 SV=2 ",24
P21630,GO:0005886,plasma membrane,High-affinity branched-chain amino acid transport ATP-binding protein BraG OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=braG PE=3 SV=1 ,3
P22008,GO:0005737,cytoplasm,Pyrroline-5-carboxylate reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=proC PE=1 SV=2 ,6
P22567,GO:0005737,cytoplasm,Amino-acid acetyltransferase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=argA PE=1 SV=2 ,12
P23189,GO:0005737,cytoplasm,Glutathione reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=gor PE=3 SV=1 ,8
P24474,GO:0005623,cell,Nitrite reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nirS PE=1 SV=1 ,11
P24559,GO:0005623;GO:0005737,cell;cytoplasm,Twitching mobility protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=pilT PE=1 SV=1 ,6
P26275,GO:0005622,intracellular,Positive alginate biosynthesis regulatory protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=algR PE=3 SV=1 ,8
P26276,,,Phosphomannomutase/phosphoglucomutase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=algC PE=1 SV=4 ,9
P26480,GO:0005737,cytoplasm,RNA polymerase sigma factor RpoD OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpoD PE=3 SV=1 ,10
P27017,,,Aliphatic amidase expression-regulating protein OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=amiC PE=1 SV=5 ,10
P28810,,,Methylmalonate-semialdehyde dehydrogenase [acylating] OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mmsA PE=1 SV=2 ,19
P28811,,,3-hydroxyisobutyrate dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=mmsB PE=2 SV=1 ,44
P29248,GO:0005737,cytoplasm,RNA polymerase sigma factor FliA OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=fliA PE=3 SV=1 ,5
P29363,,,Threonine synthase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=thrC PE=3 SV=3 ,12
P29365,,,Homoserine dehydrogenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=hom PE=3 SV=2 ,7
P29436,GO:0005840;GO:0005622,ribosome;intracellular,50S ribosomal protein L34 OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rpmH PE=3 SV=2 ,9
P30718,GO:0005829;GO:0043234;GO:0005737,cytosol;protein complex;cytoplasm,60 kDa chaperonin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=groL PE=1 SV=3 ,897
P30720,GO:0005737,cytoplasm,10 kDa chaperonin OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=groS PE=3 SV=1 ,80
P30819,GO:0005737,cytoplasm,Nicotinate-nucleotide pyrophosphorylase [carboxylating] OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nadC PE=3 SV=2 ,3
P31961,,,Phosphogluconate dehydratase OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=edd PE=3 SV=3 ,5
P32265,GO:0005829,cytosol,HTH-type transcriptional regulator nfxB OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=nfxB PE=4 SV=2 ,3
P32722,GO:0030312;GO:0043234;GO:0005886,external encapsulating structure;protein complex;plasma membrane,Porin D OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=oprD PE=1 SV=1 ,276
P33640,GO:0005829,cytosol,Ribosomal large subunit pseudouridine synthase D OS=Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228) GN=rluD PE=3 SV=2 ,6
