"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gn","gn1","human_mouse","lca","name"
"723996",6.60567982531079,-0.98262275553962,4.32551234501479,-0.227169102100033,0.820292252586486,0.999944752038706,"","","False",515849,"gi|171690210|ref|XP_001910030.1| hypothetical protein [Podospora anserina S mat+]"
"733216",22.4592209311946,2.04283671777157,3.44827000557859,0.592423654315549,0.553566930462125,0.999944752038706,"","","False",4893,"gi|254582951|ref|XP_002499207.1| ZYRO0E06556p [Zygosaccharomyces rouxii]"
"734086",23.2840234189088,-0.0438186572375707,2.78577411604178,-0.0157294365631594,0.987450242918317,0.999944752038706,"","","False",656061,"gi|296411194|ref|XP_002835319.1| hypothetical protein [Tuber melanosporum Mel28]"
"757818",37.7779205011957,0.545083011538227,2.55606993870734,0.213250429217084,0.831131635935794,0.999944752038706,"","","False",4892,"gi|146414888|ref|XP_001483414.1| hypothetical protein PGUG_04143 [Meyerozyma guilliermondii ATCC 6260]"
"796789",10.2729063889687,1.2888529210099,3.34440957811373,0.385375322880405,0.699959362863654,0.999944752038706,"","","False",670483,"gi|630354063|ref|XP_007866332.1| heat shock protein 70 [Gloeophyllum trabeum ATCC 11539]"
"811098",43.8901188886956,-0.175728774146414,3.19222746701521,-0.0550489512298831,0.956099465446022,0.999944752038706,"Gm3839,Gapdh,GAPDH","","True",314146,"sp|P16858|G3P_MOUSE Glyceraldehyde-3-phosphate dehydrogenase OS=Mus musculus GN=Gapdh PE=1 SV=2"
"813416",14.0202764492284,0.247455600004471,3.62952257292601,0.0681785537994272,0.945643498829106,0.999944752038706,"ARF1,Arf2,Arf5,Arf3,ARF5,ARF3,Arf1","","False",2759,"gi|219111535|ref|XP_002177519.1| predicted protein [Phaeodactylum tricornutum CCAP 1055/1]"
"871564",4.43899150964745,6.16014600150475,5.85714685879089,1.05173152560774,0.292922742773621,0.999944752038706,"","","False",766764,"gi|598064017|ref|XP_007372837.1| pyruvate decarboxylase [Spathaspora passalidarum NRRL Y-27907]"
"900503",31.1177977754028,-0.180721386352083,3.27090571733914,-0.0552511756588017,0.955938358888211,0.999944752038706,"ACTA1,Actbl2,ACTG2,Actg2,Actg1,ACTG1,Actb,ACTB,ACTC1,Actc1,Acta1,ACTA2,Acta2","","False",131567,"gi|317149961|ref|XP_003190376.1| actin [Aspergillus oryzae RIB40]"
"944577",27.1096683846389,0.084451395858188,3.31271684201273,0.0254930921916276,0.97966165833078,0.999944752038706,"HSPA7,HSPA8","","True",9606,"sp|P11142-2|HSP7C_HUMAN Isoform 2 of Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8"
"948149",21.8332557054043,0.300364773273953,3.39523260906613,0.0884666259601486,0.929505808933432,0.999944752038706,"","","False",771870,"gi|336265826|ref|XP_003347683.1| hypothetical protein SMAC_03781 [Sordaria macrospora k-hell]"
"963113",2.85363739905908,5.52267155686719,6.65659256213055,0.8296544373597,0.406734188976925,0.999944752038706,"","","False",4893,"gi|50291535|ref|XP_448200.1| 40S ribosomal protein S3 [Candida glabrata CBS 138]"
"965206",8.80484762759934,0.232353450067803,4.00062349946574,0.0580793094123536,0.953685455265129,0.999944752038706,"","","False",2759,"gi|66358980|ref|XP_626668.1| ARF1/2 like small GTpase, partial [Cryptosporidium parvum Iowa II]"
"969630",14.0934118409239,2.31247487479268,3.71464658417897,0.622528906152667,0.533594142597374,0.999944752038706,"","","False",278028,"gi|365987245|ref|XP_003670454.1| hypothetical protein NDAI_0E03940 [Naumovozyma dairenensis CBS 421]"
"996140",19.3576729860685,-0.334682995223988,3.44947875993952,-0.0970242226480199,0.92270715830593,0.999944752038706,"","","False",284811,"gi|45184967|ref|NP_982685.1| AAR143Wp [Ashbya gossypii ATCC 10895]"
"998638",17.8779337538009,2.96925757261003,3.62624272724525,0.818824826672783,0.412886364161025,0.999944752038706,"","","False",4892,"gi|366992622|ref|XP_003676076.1| hypothetical protein NCAS_0D01320 [Naumovozyma castellii CBS 4309]"
"1023145",22.9881371349555,-0.326659391507689,2.7807725558131,-0.1174707333848,0.906487034822181,0.999944752038706,"","","False",451864,"gi|396500080|ref|XP_003845636.1| hypothetical protein LEMA_P009440.1 [Leptosphaeria maculans JN3]"
"1023303",17.6706791128042,-0.0895743770302199,3.49333438733931,-0.0256415124057002,0.979543274832767,0.999944752038706,"Tubb4a,TUBB2A,Tubb2b,Tubb4b,Tubb2a,Tubb5,TUBB8,TUBB,TUBB4A,TUBB4B,TUBB6,TUBB2B","","False",2759,"gi|396462886|ref|XP_003836054.1| hypothetical protein LEMA_P053950.1 [Leptosphaeria maculans JN3]"
"1027404",11.8739160861002,2.0099178231134,3.81479851434671,0.526873913669225,0.598281150221197,0.999944752038706,"","","False",147545,"gi|145238652|ref|XP_001391973.1| pyruvate kinase [Aspergillus niger CBS 513.88]"
"1053863",34.9672786615301,2.0641952228604,3.30317985877002,0.624911543154367,0.532029115870464,0.999944752038706,"","","False",4892,"gi|302308037|ref|NP_984823.2| AEL038Cp [Ashbya gossypii ATCC 10895]"
"1110855",33.7135573287549,0.373341998623729,2.60239883065625,0.143460715638879,0.885926334651968,0.999944752038706,"","","False",4895,"gi|19114371|ref|NP_593459.1| mitochondrial heat shock protein Hsp70 [Schizosaccharomyces pombe 972h-]"
"1114056",5.39020397600048,6.44026823731884,5.58021494719276,1.15412547693324,0.248448729744043,0.999944752038706,"","","False",559292,"gi|6319546|ref|NP_009628.1| Hsp26p [Saccharomyces cerevisiae S288c]"
"1139155",2.85363739905908,5.52267155686719,6.65659256213055,0.8296544373597,0.406734188976925,0.999944752038706,"","","False",559292,"gi|330443397|ref|NP_009453.2| F1F0 ATP synthase subunit alpha [Saccharomyces cerevisiae S288c]"
"1158404",22.9881371349555,-0.326659391507689,2.7807725558131,-0.1174707333848,0.906487034822181,0.999944752038706,"","","False",2759,"gi|597931898|ref|XP_007320293.1| hypothetical protein SERLADRAFT_471727, partial [Serpula lacrymans var. lacrymans S7.9]"
"1183856",23.2559861957113,1.19051065650351,3.39143012010401,0.351034995368561,0.725562094415237,0.999944752038706,"","","False",4952,"gi|50548091|ref|XP_501515.1| YALI0C06369p [Yarrowia lipolytica]"
"1279038",10.4918415008636,-0.27013800385091,3.84485516064959,-0.0702596047350896,0.943987033767321,0.999944752038706,"","","False",4751,"gi|615468991|ref|XP_007600408.1| translation elongation factor aEF-2 [Colletotrichum fioriniae PJ7]"
"1385693",15.5324951681212,-1.04375235782812,3.58307844050014,-0.291300448806929,0.770821544224757,0.999944752038706,"","","False",451864,"gi|628834369|ref|XP_007767488.1| actin actin-like protein [Coniophora puteana RWD-64-598 SS2]"
"1408901",38.0730279094564,0.433979658082301,3.22295405860865,0.134652759608261,0.892886425287777,0.999944752038706,"","","False",33090,"gi|115278596|ref|YP_762500.1| ATPase subunit 1 [Tripsacum dactyloides]"
"1438473",29.963305783698,0.352936128477757,3.28338095338018,0.107491678087008,0.914398926996501,0.999944752038706,"","","False",79200,"gi|386799237|ref|YP_006291808.1| atp1 gene product (mitochondrion) [Daucus carota subsp. sativus]"
"1485668",4.00812939076386,-2.41139510653199,5.14138742430738,-0.469016416683838,0.639057901645368,0.999944752038706,"adhe","adhe","False",1488,"gi|15004739|ref|NP_149199.1| bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Clostridium acetobutylicum ATCC 824]"
"1654966",14.5587744301919,-0.39447204108049,3.04192539054563,-0.129678407730353,0.896820866431788,0.999944752038706,"","","False",1050716,"gi|516976855|ref|WP_018194169.1| MULTISPECIES: hypothetical protein [candidate division YNPFFA]"
"1739951",7.9552749239222,-1.36964261584717,4.13433154313734,-0.331285142847499,0.74042911259332,0.999944752038706,"Ilyop_2528","Ilyop_2528","False",167642,"tr|E3HBW1|E3HBW1_ILYPC L-glutamine synthetase OS=Ilyobacter polytropus (strain DSM 2926 / CuHBu1) GN=Ilyop_2528 PE=3 SV=1"
"1801653",7.69101154096491,2.23229928179112,4.22952024685948,0.527790186948189,0.597644968825446,0.999944752038706,"","","False",280699,"gi|544209669|ref|XP_005535237.1| S-adenosyl-L-homocysteine hydrolase [Cyanidioschyzon merolae strain 10D]"
"1803867",11.4430539672166,-0.00711031469307143,3.77327233102835,-0.00188438948193639,0.99849647561564,0.999944752038706,"","","False",2759,"gi|301122113|ref|XP_002908783.1| beta-tubulin [Phytophthora infestans T30-4]"
"1804563",13.4471186625986,-0.301072457484762,3.65741901957539,-0.082318283979317,0.934393615250561,0.999944752038706,"","","False",130081,"gi|545710651|ref|XP_005707633.1| molecular chaperone DnaK [Galdieria sulphuraria]"
"1809260",34.8585491686026,1.34099133986314,2.59547417705448,0.516665259750336,0.605389851176217,0.999944752038706,"","","False",NA,"MH0037_GL0034577  [gene]  locus=scaffold18724_2:471:1856:- [Complete] codon-table.11"
"1813814",4.52030331978816,1.23232876503351,4.85822568773126,0.253658196272268,0.799759632455238,0.999944752038706,"","","False",NA,"T2D-15A_GL0056889  [gene]  locus=scaffold98812_5:2:802:+ [Lack both ends] codon-table.11"
"1818671",17.3539977285329,0.0416185011038308,2.90613715002719,0.0143209005478084,0.988573965114919,0.999944752038706,"","","False",280463,"gi|551574015|ref|XP_005772776.1| hypothetical protein EMIHUDRAFT_78418 [Emiliania huxleyi CCMP1516]"
"1822783",51.1103135714627,0.125381830836219,2.43013930569997,0.05159450346823,0.958851799105473,0.999944752038706,"","","False",280463,"gi|551553681|ref|XP_005764132.1| hypothetical protein EMIHUDRAFT_247782 [Emiliania huxleyi CCMP1516]"
"1886631",6.12894457764547,1.23224571477226,4.03558530076458,0.305344980451485,0.760103421168214,0.999944752038706,"trd_A0208","trd_A0208","False",500,"gi|221635614|ref|YP_002523490.1| flagellin [Thermomicrobium roseum DSM 5159]"
"1958375",51.2500394823215,0.00348007724151808,2.43577154140706,0.00142873713004618,0.998860033090324,0.999944752038706,"","","False",280463,"gi|551575470|ref|XP_005773457.1| hypothetical protein EMIHUDRAFT_435795 [Emiliania huxleyi CCMP1516]"
"1967039",32.1540601223229,-0.430665078600664,2.56933319904508,-0.167617449835127,0.866884242445527,0.999944752038706,"","","False",5654,"gi|401425300|ref|XP_003877135.1| putative glutamate dehydrogenase [Leishmania mexicana MHOM/GT/2001/U1103]"
"1994037",28.2153280528282,0.763569541478059,3.30923528792318,0.23073896989575,0.817517596707362,0.999944752038706,"ATP5B,Atp5b","","False",2759,"sp|P56480|ATPB_MOUSE ATP synthase subunit beta, mitochondrial OS=Mus musculus GN=Atp5b PE=1 SV=2"
"2008440",110.890891400686,0.353099616433977,2.64789395301646,0.133351117038403,0.893915702994328,0.999944752038706,"tuf,tufA","","False",131567,"gi|571027788|ref|YP_008899906.1| translation elongation factor Tu TufA [Thermosynechococcus sp. NK55a]"
"2010342",11.2194464893297,2.1833957617247,3.87145486334678,0.563972934928447,0.572772551686856,0.999944752038706,"","","False",NA,"V1.CD3-0-PN_GL0096742  [gene]  locus=scaffold12630_2:1706:3232:- [Complete] codon-table.11"
"2011669",2.85363739905908,5.52267155686719,6.65659256213055,0.8296544373597,0.406734188976925,0.999944752038706,"","","False",3035,"gi|385269074|ref|YP_006234203.1| photosystem II protein D2 [Eutreptiella gymnastica]"
"2011772",7.85363516124632,-0.0895650512063783,4.11436279069923,-0.0217688754644694,0.982632322082296,0.999944752038706,"","","False",280699,"gi|30468230|ref|NP_849117.1| RNA polymerase beta' chain [Cyanidioschyzon merolae strain 10D]"
"2022201",23.4431429867371,0.258288450906791,2.7069459714418,0.0954169213688512,0.923983676090524,0.999944752038706,"","","False",5820,"gi|457875574|ref|XP_004224353.1| glutamate dehydrogenase [Plasmodium cynomolgi strain B]"
"2026093",63.0730167203927,-0.452135333238713,3.14605152886791,-0.143715170934092,0.885725390893713,0.999944752038706,"GAPDH","GAPDH","True",9606,"sp|P04406-2|G3P_HUMAN Isoform 2 of Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH"
"2035626",7.9552749239222,-1.36964261584717,4.13433154313734,-0.331285142847499,0.74042911259332,0.999944752038706,"","","False",261658,"gi|470269378|ref|XP_004362493.1| glutamate-ammonia ligase [Dictyostelium fasciculatum]"
"2041002",45.0020863841988,0.103013819285775,2.46163713701592,0.0418476865402886,0.966620119923353,0.999944752038706,"","","False",5758,"gi|471195989|ref|XP_004254953.1| histone H4, putative [Entamoeba invadens IP1]"
"2051646",7.9552749239222,-1.36964261584717,4.13433154313734,-0.331285142847499,0.74042911259332,0.999944752038706,"","","False",595528,"gi|470301018|ref|XP_004347075.1| glutamine synthetase catalytic region [Capsaspora owczarzaki ATCC 30864]"
"2057470",68.4643112999956,0.103014863238395,2.36846633147974,0.0434943329652631,0.965307481891634,0.999944752038706,"","","False",2759,"gi|471219255|ref|XP_004024157.1| hypothetical protein IMG5_199530 [Ichthyophthirius multifiliis]"
"2058497",51.1103135714627,0.125381830836219,2.43013930569997,0.05159450346823,0.958851799105473,0.999944752038706,"","","False",5932,"gi|471222345|ref|XP_004029973.1| hypothetical protein IMG5_169340 [Ichthyophthirius multifiliis]"
"2065926",4.28454430781119,-0.76759886539717,4.92235816714868,-0.15594128654027,0.876079301421292,0.999944752038706,"","","False",1257118,"gi|470384329|ref|XP_004334038.1| elongation factor 2, putative [Acanthamoeba castellanii str. Neff]"
"2066706",9.67817462632825,0.132772108133721,3.38476474369958,0.0392263918432923,0.968709892177285,0.999944752038706,"","","False",1257118,"gi|470394038|ref|XP_004334950.1| translation elongation factor EF1, subunit alpha, putative [Acanthamoeba castellanii str. Neff]"
"2067347",4.28454430781119,-0.76759886539717,4.92235816714868,-0.15594128654027,0.876079301421292,0.999944752038706,"","","False",1257118,"gi|470399110|ref|XP_004335379.1| elongation factor Tu domain 2/elongation factor G Cterminus domain containing protein [Acanthamoeba castellanii str. Neff]"
"2069242",8.58941656815755,-1.00708325681317,4.04140129726593,-0.249191600323005,0.803212576504635,0.999944752038706,"Actg1","Actg1","False",2759,"gi|470421177|ref|XP_004337366.1| Actin subfamily protein [Acanthamoeba castellanii str. Neff]"
"2072751",7.9552749239222,-1.36964261584717,4.13433154313734,-0.331285142847499,0.74042911259332,0.999944752038706,"","","False",1257118,"gi|470455230|ref|XP_004340926.1| Lglutamine synthetase [Acanthamoeba castellanii str. Neff]"
"2073620",17.6879701606691,0.694641841077354,2.9603552126723,0.234648138880032,0.814481843050983,0.999944752038706,"","","False",2759,"gi|470467738|ref|XP_004341828.1| elongation factor 1-alpha, putative [Acanthamoeba castellanii str. Neff]"
"2074337",6.84143883728776,0.325464053244928,4.26892483607017,0.0762402866630324,0.939227931819793,0.999944752038706,"","","False",352472,"gi|66828255|ref|XP_647482.1| heat shock protein Hsp90 family protein [Dictyostelium discoideum AX4]"
"2097675",74.6420135184652,0.277796821464069,3.13053558125553,0.0887377939824135,0.929290295745274,0.999944752038706,"HSPA8,Hspa1b,Hspa8,Hspa1a,HSPA1L,HSPA6,HSPA1A,Hspa1l","","False",2759,"gi|301105839|ref|XP_002902003.1| heat shock 70 kDa protein [Phytophthora infestans T30-4]"
"2117878",7.53656433912864,-0.215091998755801,4.15888937284787,-0.0517186151091374,0.958752904376853,0.999944752038706,"","","False",905079,"gi|551660533|ref|XP_005833034.1| elongation factor 2 [Guillardia theta CCMP2712]"
"2118852",67.9307188148337,-0.355156081092009,3.13824116905179,-0.113170423163914,0.909895443890942,0.999944752038706,"GAPDH","GAPDH","True",9606,"sp|P04406|G3P_HUMAN Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3"
"2123537",27.804326738697,0.173410656817485,2.72808272544636,0.0635650287287793,0.949316578435924,0.999944752038706,"","","False",2759,"gi|551677640|ref|XP_005841573.1| translation elongation factor 1-alpha [Guillardia theta CCMP2712]"
"2148419",6.84143883728776,0.325464053244928,4.26892483607017,0.0762402866630324,0.939227931819793,0.999944752038706,"","","False",556484,"gi|219130936|ref|XP_002185608.1| predicted protein [Phaeodactylum tricornutum CCAP 1055/1]"
"2157911",18.1261521123687,0.194172050749811,2.96052114440779,0.0655871183749482,0.94770654507787,0.999944752038706,"","","False",31271,"gi|70951273|ref|XP_744890.1| elongation factor 1 alpha, partial [Plasmodium chabaudi chabaudi]"
"2159483",20.9844618774199,0.0358993381480623,2.76438506020108,0.0129863739552445,0.989638663953938,0.999944752038706,"","","False",352914,"gi|82915173|ref|XP_728992.1| glutamate dehydrogenase [Plasmodium yoelii yoelii 17XNL]"
"2160032",9.0647503724744,0.103006086957732,3.42940893143878,0.0300361050598058,0.976038258478125,0.999944752038706,"","","False",36329,"gi|124808527|ref|XP_001348337.1| NADP-specific glutamate dehydrogenase [Plasmodium falciparum 3D7]"
"2163077",6.84143883728776,0.325464053244928,4.26892483607017,0.0762402866630324,0.939227931819793,0.999944752038706,"","","False",227086,"gi|161899185|ref|XP_001712819.1| chaperone HSP90 [Bigelowiella natans]"
"2166287",10.4715135483284,-0.0895696061883582,3.84548173563868,-0.023292167885822,0.981417219142259,0.999944752038706,"","","False",NA,"MH0142_GL0062743  [gene]  locus=scaffold70488_1:128:2080:+ [Complete] codon-table.11"
"2171123",27.1096683846389,0.084451395858188,3.31271684201273,0.0254930921916276,0.97966165833078,0.999944752038706,"HSPA8","HSPA8","False",2759,"gi|71420615|ref|XP_811549.1| heat shock 70 kDa protein, partial [Trypanosoma cruzi strain CL Brener]"
"2172870",4.28454430781119,-0.76759886539717,4.92235816714868,-0.15594128654027,0.876079301421292,0.999944752038706,"","","False",5758,"gi|183231445|ref|XP_001913572.1| elongation factor 2 [Entamoeba histolytica HM-1:IMSS]"
"2181839",17.0771933736392,-0.423987223028224,3.51429239471009,-0.120646541439304,0.903971003321708,0.999944752038706,"","","False",NA,"SRS051031.246173-T1-C"
"2199525",53.3087802079951,-0.0364615022069095,3.16179983299664,-0.0115318818814512,0.990799093419593,0.999944752038706,"","","False",2759,"gi|156097879|ref|XP_001614972.1| heat shock 70 kDa protein [Plasmodium vivax Sal-1]"
"2205189",14.3576752238812,0.173456311563086,3.61368520116472,0.0479998400267903,0.961716370101675,0.999944752038706,"","","False",5758,"gi|183232244|ref|XP_653886.2| heat shock protein70, hsp70A2 [Entamoeba histolytica HM-1:IMSS]"
"2245823",4.28454430781119,-0.76759886539717,4.92235816714868,-0.15594128654027,0.876079301421292,0.999944752038706,"","","False",370354,"gi|167386805|ref|XP_001737908.1| elongation factor [Entamoeba dispar SAW760]"
"2246883",25.2682273095384,-0.352605319886985,3.33882289000592,-0.105607674172367,0.91589363569654,0.999944752038706,"HSPA8","HSPA8","True",9606,"tr|E9PLF4|E9PLF4_HUMAN Heat shock cognate 71 kDa protein (Fragment) OS=Homo sapiens GN=HSPA8 PE=1 SV=1"
"2271718",16.0243411446103,-0.0306812260112717,3.54678173479073,-0.00865044096464031,0.993098032789467,0.999944752038706,"","","False",412030,"gi|145516212|ref|XP_001444000.1| hypothetical protein [Paramecium tetraurelia strain d4-2]"
"2288535",22.6498817746735,-0.13692713875048,2.79647273084702,-0.0489642317052048,0.960947800695833,0.999944752038706,"","","False",412030,"gi|145533444|ref|XP_001452467.1| hypothetical protein [Paramecium tetraurelia strain d4-2]"
"2320559",23.5430695781547,0.0213999472595025,2.70477085832545,0.00791192614103786,0.993687262147321,0.999944752038706,"","","False",412133,"gi|123438757|ref|XP_001310157.1| glutamate dehydrogenase [Trichomonas vaginalis G3]"
"2328070",21.914567515545,-0.0465071049226416,3.39210842274746,-0.0137103827845729,0.989061039962331,0.999944752038706,"Hspa8,HSPA8","","True",314146,"tr|E9PN25|E9PN25_HUMAN Heat shock cognate 71 kDa protein (Fragment) OS=Homo sapiens GN=HSPA8 PE=1 SV=1"
"2343419",4.28454430781119,-0.76759886539717,4.92235816714868,-0.15594128654027,0.876079301421292,0.999944752038706,"","","False",412133,"gi|123464779|ref|XP_001317139.1| hypothetical protein [Trichomonas vaginalis G3]"
"2397005",7.53656433912864,-0.215091998755801,4.15888937284787,-0.0517186151091374,0.958752904376853,0.999944752038706,"","","False",184922,"gi|159109107|ref|XP_001704820.1| Elongation factor 2 [Giardia lamblia ATCC 50803]"
"2399443",30.0500688355234,-0.0896325936664242,2.59295898699692,-0.0345676866143701,0.972424468438874,0.999944752038706,"","","False",184922,"gi|159114064|ref|XP_001707257.1| NADP-specific glutamate dehydrogenase [Giardia lamblia ATCC 50803]"
"2408501",4.28454430781119,-0.76759886539717,4.92235816714868,-0.15594128654027,0.876079301421292,0.999944752038706,"","","False",556484,"gi|219118664|ref|XP_002180100.1| predicted protein [Phaeodactylum tricornutum CCAP 1055/1]"
"2412903",15.9057220619793,0.988353189324273,2.97586921917184,0.33212252170118,0.73979674459147,0.999944752038706,"","","False",NA,"SRS018656.84035-T1-C"
"2418315",9.10159049718184,0.538448906761375,3.97367169242002,0.13550412526241,0.892213302852965,0.999944752038706,"Calm1","Calm1","False",2759,"gi|71411702|ref|XP_808089.1| calmodulin [Trypanosoma cruzi strain CL Brener]"
"2424392",7.9552749239222,-1.36964261584717,4.13433154313734,-0.331285142847499,0.74042911259332,0.999944752038706,"","","False",5782,"gi|330794437|ref|XP_003285285.1| glutamate-ammonia ligase [Dictyostelium purpureum]"
"2428415",8.17070598336399,0.0259086404875449,4.07341524677037,0.00636042213179388,0.994925151598016,0.999944752038706,"","","False",5782,"gi|66806657|ref|XP_637051.1| elongation factor 2 [Dictyostelium discoideum AX4]"
