,go,go_name,name,q
O06491,GO:0005623,cell,Glutamyl-tRNA(Gln) amidotransferase subunit A OS=Bacillus subtilis (strain 168) GN=gatA PE=3 SV=3 ,55
O06492,,,Glutamyl-tRNA(Gln) amidotransferase subunit C OS=Bacillus subtilis (strain 168) GN=gatC PE=3 SV=3 ,4
O06724,,,Uncharacterized protein YisK OS=Bacillus subtilis (strain 168) GN=yisK PE=2 SV=1 ,7
O06736,,,Probable sulfate adenylyltransferase OS=Bacillus subtilis (strain 168) GN=yitA PE=3 SV=2 ,2
O06746,,,UPF0234 protein yitk OS=Bacillus subtilis (strain 168) GN=yitK PE=3 SV=1 ,2
O06747,,,Uncharacterized protein YitL OS=Bacillus subtilis (strain 168) GN=yitL PE=4 SV=2 ,3
O06972,,,Uncharacterized Nudix hydrolase YvcI OS=Bacillus subtilis (strain 168) GN=yvcI PE=3 SV=1 ,16
O06973,,,Nucleotide-binding protein YvcJ OS=Bacillus subtilis (strain 168) GN=yvcJ PE=1 SV=1 ,44
O06974,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Gluconeogenesis factor OS=Bacillus subtilis (strain 168) GN=mgfK PE=3 SV=1 ,7
O06975,,,Putative sporulation transcription regulator WhiA OS=Bacillus subtilis (strain 168) GN=whiA PE=3 SV=1 ,2
O06986,,,LOG family protein YvdD OS=Bacillus subtilis (strain 168) GN=yvdD PE=1 SV=1 ,10
O07001,GO:0005737,cytoplasm,Uncharacterized HTH-type transcriptional regulator YvdT OS=Bacillus subtilis (strain 168) GN=yvdT PE=1 SV=1 ,6
O07015,,,Sigma factor SigB regulation protein RsbQ OS=Bacillus subtilis (strain 168) GN=rsbQ PE=1 SV=1 ,9
O07020,,,Lactate utilization protein A OS=Bacillus subtilis (strain 168) GN=lutA PE=1 SV=1 ,3
O07021,,,Lactate utilization protein B OS=Bacillus subtilis (strain 168) GN=lutB PE=1 SV=2 ,39
O07513,,,Protein hit OS=Bacillus subtilis (strain 168) GN=hit PE=1 SV=1 ,9
O07516,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Uncharacterized membrane protein YhaH OS=Bacillus subtilis (strain 168) GN=yhaH PE=4 SV=1 ,14
O07521,,,3'-5' exoribonuclease YhaM OS=Bacillus subtilis (strain 168) GN=yhaM PE=1 SV=1 ,15
O07527,GO:0005623;GO:0016020,cell;membrane,Sensor histidine kinase YhcY OS=Bacillus subtilis (strain 168) GN=yhcY PE=3 SV=1 ,2
O07567,,,NTD biosynthesis operon regulator NtdR OS=Bacillus subtilis (strain 168) GN=ntdR PE=4 SV=1 ,3
O07584,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane,1-acyl-sn-glycerol-3-phosphate acyltransferase OS=Bacillus subtilis (strain 168) GN=plsC PE=1 SV=1 ,5
O07585,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,UPF0053 protein YhdP OS=Bacillus subtilis (strain 168) GN=yhdP PE=3 SV=1 ,2
O07587,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Putative aspartate aminotransferase YhdR OS=Bacillus subtilis (strain 168) GN=yhdR PE=3 SV=1 ,4
O07597,,,D-alanine aminotransferase OS=Bacillus subtilis (strain 168) GN=dat PE=3 SV=1 ,4
O07603,,,Putative aminopeptidase YhfE OS=Bacillus subtilis (strain 168) GN=yhfE PE=3 SV=1 ,11
O07604,,,Uncharacterized protein YhfF OS=Bacillus subtilis (strain 168) GN=yhfF PE=4 SV=1 ,2
O07607,,,Probable metallo-hydrolase YhfI OS=Bacillus subtilis (strain 168) GN=yhfI PE=3 SV=1 ,6
O07608,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Lipoate-protein ligase LplJ OS=Bacillus subtilis (strain 168) GN=lplJ PE=1 SV=1 ,47
O07609,GO:0005623,cell,Uncharacterized sugar epimerase YhfK OS=Bacillus subtilis (strain 168) GN=yhfK PE=2 SV=1 ,18
O07610,,,Long-chain-fatty-acid--CoA ligase OS=Bacillus subtilis (strain 168) GN=lcfB PE=2 SV=2 ,2
O07617,,,Uncharacterized phosphatase PhoE OS=Bacillus subtilis (strain 168) GN=phoE PE=3 SV=1 ,6
O07621,GO:0005575;GO:0016020,cellular_component;membrane,Heme-based aerotactic transducer HemAT OS=Bacillus subtilis (strain 168) GN=hemAT PE=1 SV=1 ,4
O07624,,,Uncharacterized beta-barrel protein YwiB OS=Bacillus subtilis (strain 168) GN=ywiB PE=1 SV=1 ,5
O07631,,,GTP-binding protein TypA/BipA homolog OS=Bacillus subtilis (strain 168) GN=typA PE=3 SV=1 ,61
O30509,,,Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B OS=Bacillus subtilis (strain 168) GN=gatB PE=1 SV=2 ,10
O31404,,,"Acetoin:2,6-dichlorophenolindophenol oxidoreductase subunit alpha OS=Bacillus subtilis (strain 168) GN=acoA PE=2 SV=2 ",8
O31422,GO:0005575;GO:0005575,cellular_component;cellular_component,Sporulation killing factor OS=Bacillus subtilis (strain 168) GN=skfA PE=1 SV=1 ,4
O31455,,,Putative hydrolase YbfO OS=Bacillus subtilis (strain 168) GN=ybfO PE=3 SV=1 ,9
O31457,,,UPF0176 protein YbfQ OS=Bacillus subtilis (strain 168) GN=ybfQ PE=3 SV=1 ,14
O31489,,,Uncharacterized protein YdcI OS=Bacillus subtilis (strain 168) GN=ydcI PE=4 SV=2 ,9
O31502,,,Diacylglycerol kinase OS=Bacillus subtilis (strain 168) GN=dagK PE=1 SV=1 ,2
O31534,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Heme-degrading monooxygenase HmoA OS=Bacillus subtilis (strain 168) GN=hmoA PE=1 SV=2 ,5
O31545,,,Uncharacterized RNA methyltransferase YfjO OS=Bacillus subtilis (strain 168) GN=yfjO PE=3 SV=1 ,2
O31550,,,Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system OS=Bacillus subtilis (strain 168) GN=acoC PE=3 SV=1 ,21
O31567,GO:0005737;GO:0005737;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0071944;GO:0016020,cytoplasm;cytoplasm;cell periphery;membrane;cell periphery;membrane;membrane;cell periphery;membrane,Probable siderophore-binding lipoprotein YfiY OS=Bacillus subtilis (strain 168) GN=yfiY PE=1 SV=1 ,18
O31570,,,Uncharacterized isomerase YfhB OS=Bacillus subtilis (strain 168) GN=yfhB PE=3 SV=1 ,5
O31571,,,Putative NAD(P)H nitroreductase YfhC OS=Bacillus subtilis (strain 168) GN=yfhC PE=3 SV=1 ,7
O31576,,,Uncharacterized protein YfhH OS=Bacillus subtilis (strain 168) GN=yfhH PE=1 SV=1 ,7
O31590,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Putative tRNA (cytidine(34)-2'-O)-methyltransferase OS=Bacillus subtilis (strain 168) GN=cspR PE=3 SV=2 ,18
O31605,GO:0005737,cytoplasm,Oligoendopeptidase F homolog OS=Bacillus subtilis (strain 168) GN=yjbG PE=3 SV=2 ,19
O31610,,,UPF0738 protein YjbL OS=Bacillus subtilis (strain 168) GN=yjbL PE=3 SV=1 ,2
O31612,GO:0005737;GO:0005737,cytoplasm;cytoplasm,NAD kinase 1 OS=Bacillus subtilis (strain 168) GN=ppnKA PE=1 SV=1 ,3
O31629,,,Putative phosphoesterase YjcG OS=Bacillus subtilis (strain 168) GN=yjcG PE=1 SV=1 ,8
O31630,,,Uncharacterized protein YjcH OS=Bacillus subtilis (strain 168) GN=yjcH PE=4 SV=1 ,9
O31635,,,Uncharacterized protein YjcM OS=Bacillus subtilis (strain 168) GN=yjcM PE=3 SV=1 ,8
O31644,,,Transcriptional regulator ManR OS=Bacillus subtilis (strain 168) GN=manR PE=1 SV=2 ,5
O31645,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane;membrane,PTS system mannose-specific EIIBCA component OS=Bacillus subtilis (strain 168) GN=manP PE=1 SV=2 ,19
O31646,,,Mannose-6-phosphate isomerase ManA OS=Bacillus subtilis (strain 168) GN=manA PE=2 SV=1 ,61
O31675,,,7-cyano-7-deazaguanine synthase OS=Bacillus subtilis (strain 168) GN=queC PE=1 SV=1 ,4
O31688,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Zinc-transporting ATPase OS=Bacillus subtilis (strain 168) GN=zosA PE=1 SV=1 ,6
O31689,,,Putative dipeptidase YkvY OS=Bacillus subtilis (strain 168) GN=ykvY PE=3 SV=1 ,8
O31698,,,CBS domain-containing protein YkuL OS=Bacillus subtilis (strain 168) GN=ykuL PE=1 SV=1 ,6
O31703,GO:0005737,cytoplasm,Molybdopterin molybdenumtransferase OS=Bacillus subtilis (strain 168) GN=moeA PE=3 SV=1 ,2
O31709,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Membrane protein YknW OS=Bacillus subtilis (strain 168) GN=yknW PE=1 SV=1 ,6
O31710,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Putative efflux system component YknX OS=Bacillus subtilis (strain 168) GN=yknX PE=1 SV=1 ,4
O31711,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Uncharacterized ABC transporter ATP-binding protein YknY OS=Bacillus subtilis (strain 168) GN=yknY PE=1 SV=1 ,3
O31716,,,Uncharacterized ABC transporter ATP-binding protein YkpA OS=Bacillus subtilis (strain 168) GN=ykpA PE=3 SV=1 ,23
O31741,GO:0005737;GO:0005737,cytoplasm;cytoplasm,tRNA (guanine-N(1)-)-methyltransferase OS=Bacillus subtilis (strain 168) GN=trmD PE=3 SV=1 ,4
O31742,GO:0005623;GO:0043226;GO:0005737;GO:0043226;GO:0005737;GO:0043226;GO:0005737;GO:0005623,cell;organelle;cytoplasm;organelle;cytoplasm;organelle;cytoplasm;cell,50S ribosomal protein L19 OS=Bacillus subtilis (strain 168) GN=rplS PE=1 SV=2 ,11
O31743,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Ribosome biogenesis GTPase A OS=Bacillus subtilis (strain 168) GN=rbgA PE=1 SV=1 ,2
O31751,GO:0005737,cytoplasm,Isoprenyl transferase OS=Bacillus subtilis (strain 168) GN=uppS PE=3 SV=1 ,2
O31753,,,1-deoxy-D-xylulose 5-phosphate reductoisomerase OS=Bacillus subtilis (strain 168) GN=dxr PE=3 SV=2 ,14
O31754,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Regulator of sigma-W protease RasP OS=Bacillus subtilis (strain 168) GN=rasP PE=1 SV=1 ,3
O31755,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Proline--tRNA ligase OS=Bacillus subtilis (strain 168) GN=proS PE=3 SV=1 ,35
O31760,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Ribonuclease J2 OS=Bacillus subtilis (strain 168) GN=rnjB PE=1 SV=3 ,21
O31764,,,Probable inactive metalloprotease YmfF OS=Bacillus subtilis (strain 168) GN=ymfF PE=3 SV=2 ,5
O31766,,,Uncharacterized zinc protease YmfH OS=Bacillus subtilis (strain 168) GN=ymfH PE=3 SV=2 ,4
O31773,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Putative penicillin-binding protein PbpX OS=Bacillus subtilis (strain 168) GN=pbpX PE=2 SV=1 ,2
O31774,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020;GO:0005623;GO:0043226,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane;cell;organelle,Ribonuclease Y OS=Bacillus subtilis (strain 168) GN=rny PE=1 SV=1 ,21
O31776,GO:0005737;GO:0005737,cytoplasm;cytoplasm,L-threonine 3-dehydrogenase OS=Bacillus subtilis (strain 168) GN=tdh PE=3 SV=1 ,13
O31777,,,8-amino-7-oxononanoate synthase 1 OS=Bacillus subtilis (strain 168) GN=kbl PE=3 SV=1 ,26
O31778,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase OS=Bacillus subtilis (strain 168) GN=miaB PE=1 SV=1 ,40
O31779,,,Uncharacterized protein YmcA OS=Bacillus subtilis (strain 168) GN=ymcA PE=1 SV=1 ,6
O31785,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,Polyketide biosynthesis cytochrome P450 PksS OS=Bacillus subtilis (strain 168) GN=pksS PE=1 SV=2 ,7
O31796,,,RNA-binding protein Hfq OS=Bacillus subtilis (strain 168) GN=hfq PE=1 SV=1 ,35
O31801,,,Probable deoxyuridine 5'-triphosphate nucleotidohydrolase YncF OS=Bacillus subtilis (strain 168) GN=yncF PE=1 SV=1 ,2
O31806,,,Uncharacterized protein YndB OS=Bacillus subtilis (strain 168) GN=yndB PE=1 SV=1 ,4
O31823,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane,Uncharacterized membrane protein YngC OS=Bacillus subtilis (strain 168) GN=yngC PE=3 SV=1 ,2
O31827,,,Plipastatin synthase subunit E OS=Bacillus subtilis (strain 168) GN=ppsE PE=1 SV=1 ,2
O31850,,,Uncharacterized protein YojN OS=Bacillus subtilis (strain 168) GN=yojN PE=3 SV=1 ,2
O31858,,,Uncharacterized protein YojF OS=Bacillus subtilis (strain 168) GN=yojF PE=1 SV=1 ,5
O31875,,,Ribonucleoside-diphosphate reductase NrdEB subunit alpha OS=Bacillus subtilis (strain 168) GN=nrdEB PE=3 SV=2 ,7
O31925,,,SPBc2 prophage-derived uncharacterized protein YoqM OS=Bacillus subtilis (strain 168) GN=yoqM PE=3 SV=1 ,2
O31942,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,SPBc2 prophage-derived uncharacterized lipoprotein YonS OS=Bacillus subtilis (strain 168) GN=yonS PE=3 SV=1 ,2
O31974,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,SPBc2 prophage-derived uncharacterized protein YomK OS=Bacillus subtilis (strain 168) GN=yomK PE=4 SV=1 ,3
O31986,,,SPBc2 prophage-derived glycosyltransferase SunS OS=Bacillus subtilis (strain 168) GN=sunS PE=1 SV=1 ,10
O31989,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane,Sublancin immunity protein SunI OS=Bacillus subtilis (strain 168) GN=sunI PE=1 SV=1 ,5
O32000,,,SPBc2 prophage-derived pesticidal crystal protein-like YokG OS=Bacillus subtilis (strain 168) GN=yokG PE=3 SV=1 ,7
O32003,,,SPBc2 prophage-derived aminoglycoside N(3')-acetyltransferase-like protein YokD OS=Bacillus subtilis (strain 168) GN=yokD PE=1 SV=1 ,3
O32023,,,Uncharacterized protein YqzC OS=Bacillus subtilis (strain 168) GN=yqzC PE=3 SV=2 ,3
O32028,,,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Bacillus subtilis (strain 168) GN=mtnN PE=3 SV=1 ,27
O32033,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Uridine kinase OS=Bacillus subtilis (strain 168) GN=udk PE=3 SV=1 ,2
O32034,,,Uncharacterized protease YrrO OS=Bacillus subtilis (strain 168) GN=yrrO PE=3 SV=1 ,18
O32037,,,tRNA threonylcarbamoyladenosine dehydratase OS=Bacillus subtilis (strain 168) GN=tcdA PE=3 SV=3 ,2
O32038,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Aspartate--tRNA(Asp/Asn) ligase OS=Bacillus subtilis (strain 168) GN=aspS PE=3 SV=1 ,13
O32039,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Histidine--tRNA ligase OS=Bacillus subtilis (strain 168) GN=hisS PE=3 SV=1 ,8
O32044,,,Single-stranded-DNA-specific exonuclease RecJ OS=Bacillus subtilis (strain 168) GN=recJ PE=3 SV=1 ,3
O32047,GO:0005623;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell;cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane,Protein translocase subunit SecDF OS=Bacillus subtilis (strain 168) GN=secDF PE=1 SV=2 ,15
O32052,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane,UPF0092 membrane protein YrbF OS=Bacillus subtilis (strain 168) GN=yrbF PE=3 SV=1 ,9
O32054,GO:0005737;GO:0005737,cytoplasm;cytoplasm,S-adenosylmethionine:tRNA ribosyltransferase-isomerase OS=Bacillus subtilis (strain 168) GN=queA PE=1 SV=1 ,3
O32055,,,Holliday junction ATP-dependent DNA helicase RuvB OS=Bacillus subtilis (strain 168) GN=ruvB PE=1 SV=2 ,3
O32078,,,Uncharacterized protein YuaE OS=Bacillus subtilis (strain 168) GN=yuaE PE=4 SV=1 ,12
O32090,,,Nicotinate phosphoribosyltransferase OS=Bacillus subtilis (strain 168) GN=pncB PE=3 SV=1 ,26
O32091,GO:0005737,cytoplasm,Uncharacterized isochorismatase family protein PncA OS=Bacillus subtilis (strain 168) GN=pncA PE=3 SV=1 ,3
O32099,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Benzil reductase ((S)-benzoin forming) OS=Bacillus subtilis (strain 168) GN=yueD PE=3 SV=1 ,2
O32102,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Ferri-bacillibactin esterase BesA OS=Bacillus subtilis (strain 168) GN=besA PE=1 SV=2 ,9
O32113,,,Uncharacterized protein SufA OS=Bacillus subtilis (strain 168) GN=sufA PE=3 SV=1 ,2
O32117,,,NADH dehydrogenase-like protein YutJ OS=Bacillus subtilis (strain 168) GN=yutJ PE=3 SV=2 ,6
O32119,,,Putative nitrogen fixation protein YutI OS=Bacillus subtilis (strain 168) GN=yutI PE=3 SV=1 ,2
O32126,,,UPF0331 protein YutE OS=Bacillus subtilis (strain 168) GN=yutE PE=1 SV=1 ,8
O32129,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Lipoyl synthase OS=Bacillus subtilis (strain 168) GN=lipA PE=1 SV=2 ,4
O32133,,,Uncharacterized metallophosphoesterase YunD OS=Bacillus subtilis (strain 168) GN=yunD PE=3 SV=1 ,2
O32161,,,Uncharacterized protein YurT OS=Bacillus subtilis (strain 168) GN=yurT PE=3 SV=1 ,3
O32162,,,FeS cluster assembly protein SufB OS=Bacillus subtilis (strain 168) GN=sufB PE=3 SV=1 ,31
O32164,,,Cysteine desulfurase SufS OS=Bacillus subtilis (strain 168) GN=sufS PE=1 SV=1 ,48
O32165,,,FeS cluster assembly protein SufD OS=Bacillus subtilis (strain 168) GN=sufD PE=3 SV=1 ,53
O32167,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Methionine-binding lipoprotein MetQ OS=Bacillus subtilis (strain 168) GN=metQ PE=1 SV=1 ,18
O32174,GO:0005737,cytoplasm,Glycine cleavage system H protein OS=Bacillus subtilis (strain 168) GN=gcvH PE=1 SV=1 ,17
O32175,,,Uncharacterized protein YusI OS=Bacillus subtilis (strain 168) GN=yusI PE=3 SV=1 ,4
O32176,,,Probable acyl-CoA dehydrogenase OS=Bacillus subtilis (strain 168) GN=fadE PE=2 SV=1 ,6
O32178,,,Probable 3-hydroxyacyl-CoA dehydrogenase OS=Bacillus subtilis (strain 168) GN=fadN PE=2 SV=2 ,4
O32182,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,Uncharacterized MFS-type transporter YusP OS=Bacillus subtilis (strain 168) GN=yusP PE=3 SV=1 ,5
O32188,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane,Probable siderophore transport system ATP-binding protein YusV OS=Bacillus subtilis (strain 168) GN=yusV PE=1 SV=1 ,4
O32192,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Transcriptional regulatory protein CssR OS=Bacillus subtilis (strain 168) GN=cssR PE=1 SV=1 ,6
O32207,,,Uncharacterized protein YvgK OS=Bacillus subtilis (strain 168) GN=yvgK PE=4 SV=1 ,2
O32210,,,Glyoxal reductase OS=Bacillus subtilis (strain 168) GN=yvgN PE=1 SV=1 ,57
O32213,GO:0005623;GO:0005623,cell;cell,Sulfite reductase [NADPH] hemoprotein beta-component OS=Bacillus subtilis (strain 168) GN=cysI PE=1 SV=1 ,8
O32218,GO:0005623,cell,Disulfide bond formation protein D OS=Bacillus subtilis (strain 168) GN=bdbD PE=1 SV=1 ,7
O32219,GO:0071944;GO:0016020;GO:0071944;GO:0016020;GO:0016020;GO:0016020;GO:0016020,cell periphery;membrane;cell periphery;membrane;membrane;membrane;membrane,"Cadmium, zinc and cobalt-transporting ATPase OS=Bacillus subtilis (strain 168) GN=cadA PE=1 SV=1 ",3
O32223,,,scyllo-inositol 2-dehydrogenase (NADP(+)) OS=Bacillus subtilis (strain 168) GN=iolW PE=1 SV=1 ,29
O32224,,,FMN-dependent NADH-azoreductase 2 OS=Bacillus subtilis (strain 168) GN=azoR2 PE=1 SV=1 ,3
O32231,GO:0005737;GO:0005737,cytoplasm;cytoplasm,Ribonuclease R OS=Bacillus subtilis (strain 168) GN=rnr PE=2 SV=1 ,13
O32232,GO:0016020,membrane,Carboxylesterase OS=Bacillus subtilis (strain 168) GN=est PE=2 SV=2 ,13
O32248,,,Uncharacterized N-acetyltransferase YvbK OS=Bacillus subtilis (strain 168) GN=yvbK PE=1 SV=1 ,3
O32253,,,Central glycolytic genes regulator OS=Bacillus subtilis (strain 168) GN=cggR PE=1 SV=1 ,3
O32259,,,Lactate utilization protein C OS=Bacillus subtilis (strain 168) GN=lutC PE=1 SV=1 ,13
O32264,GO:0005737,cytoplasm,Probable 2-ketogluconate reductase OS=Bacillus subtilis (strain 168) GN=yvcT PE=3 SV=1 ,2
O32294,,,Response regulator aspartate phosphatase G OS=Bacillus subtilis (strain 168) GN=rapG PE=2 SV=1 ,7
O34305,,,Uncharacterized protein YtoQ OS=Bacillus subtilis (strain 168) GN=ytoQ PE=4 SV=1 ,5
O34327,,,Response regulator aspartate phosphatase J OS=Bacillus subtilis (strain 168) GN=rapJ PE=1 SV=1 ,6
O34328,GO:0005737;GO:0005737;GO:0005737,cytoplasm;cytoplasm;cytoplasm,Guanylate kinase OS=Bacillus subtilis (strain 168) GN=gmk PE=3 SV=2 ,7
O34334,,,Uncharacterized protein YjoA OS=Bacillus subtilis (strain 168) GN=yjoA PE=1 SV=1 ,25
