,go,go_name,name,q
A0A087X1S2,,,Nuclease-sensitive element-binding protein 1 OS=Homo sapiens GN=YBX1 PE=1 SV=2 ,12
A0A087X1X7,,,Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=1 ,4
A0A087X243,,,Glutathione S-transferase P (Fragment) OS=Homo sapiens GN=GSTP1 PE=1 SV=1 ,9
A0A087X260,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,3
A0A087X2B1,,,RNA binding protein fox-1 homolog OS=Homo sapiens GN=RBFOX1 PE=4 SV=1 ,2
A0A087X2D0,,,Serine/arginine-rich-splicing factor 3 OS=Homo sapiens GN=SRSF3 PE=1 SV=1 ,3
A0A087X2G1,,,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=1 ,4
A0A096LNW8,,,Integrator complex subunit 3 (Fragment) OS=Homo sapiens GN=INTS3 PE=1 SV=1 ,3
A0A096LNY5,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=1 SV=1 ,5
A0A096LNY6,,,Adenylosuccinate lyase (Fragment) OS=Homo sapiens GN=ADSL PE=1 SV=1 ,10
A0A096LNZ9,,,Ubiquitin-like protein ISG15 (Fragment) OS=Homo sapiens GN=ISG15 PE=1 SV=4 ,2
A0A096LPJ4,,,Ubiquitin-like protein ISG15 OS=Homo sapiens GN=ISG15 PE=1 SV=1 ,2
A0A0A0MR02,,,Voltage-dependent anion-selective channel protein 2 (Fragment) OS=Homo sapiens GN=VDAC2 PE=1 SV=1 ,2
A0A0A0MR52,,,Eukaryotic translation initiation factor 4 gamma 1 OS=Homo sapiens GN=EIF4G1 PE=1 SV=1 ,4
A0A0A0MRA5,,,Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=1 ,2
A0A0A0MRJ6,,,Protein-L-isoaspartate O-methyltransferase OS=Homo sapiens GN=PCMT1 PE=1 SV=1 ,2
A0A0A0MRM9,,,Nucleolar and coiled-body phosphoprotein 1 (Fragment) OS=Homo sapiens GN=NOLC1 PE=1 SV=1 ,3
A0A0A0MRQ5,,,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,2
A0A0A0MRW6,,,Nucleolar protein 6 OS=Homo sapiens GN=NOL6 PE=1 SV=1 ,3
A0A0A0MSI0,,,Peroxiredoxin-1 (Fragment) OS=Homo sapiens GN=PRDX1 PE=1 SV=1 ,9
A0A0A0MSJ0,,,ATP-dependent RNA helicase DDX42 OS=Homo sapiens GN=DDX42 PE=1 SV=1 ,2
A0A0A0MSS4,,,Nuclear migration protein nudC (Fragment) OS=Homo sapiens GN=NUDC PE=1 SV=1 ,4
A0A0A0MSU9,,,Nuclear migration protein nudC (Fragment) OS=Homo sapiens GN=NUDC PE=1 SV=1 ,4
A0A0A0MSV7,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,3
A0A0A0MTB8,,,WD repeat-containing protein 36 OS=Homo sapiens GN=WDR36 PE=1 SV=1 ,2
A0A0A0MTC1,,,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=1 ,5
A0A0A0MTR7,,,E3 ubiquitin-protein ligase RNF213 OS=Homo sapiens GN=RNF213 PE=1 SV=1 ,5
A0A0A0MTS2,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,22
A0A0A6YY92,,,Adenylosuccinate lyase OS=Homo sapiens GN=ADSL PE=1 SV=1 ,10
A0A0A6YYG9,GO:0043226;GO:0005623;GO:0043226;GO:0005623,organelle;cell;organelle;cell,Protein ARPC4-TTLL3 OS=Homo sapiens GN=ARPC4-TTLL3 PE=4 SV=1 ,2
A0A0B4J1R6,,,Transketolase OS=Homo sapiens GN=TKT PE=1 SV=1 ,15
A0A0B4J1W3,,,"N-alpha-acetyltransferase 15, NatA auxiliary subunit OS=Homo sapiens GN=NAA15 PE=1 SV=1 ",3
A0A0B4J1Z1,,,Serine/arginine-rich-splicing factor 7 OS=Homo sapiens GN=SRSF7 PE=1 SV=1 ,4
A0A0B4J207,,,Ribose-phosphate pyrophosphokinase 3 OS=Homo sapiens GN=PRPS1L1 PE=1 SV=1 ,6
A0A0B4J210,,,La-related protein 1 (Fragment) OS=Homo sapiens GN=LARP1 PE=1 SV=3 ,4
A0A0B4J225,,,"Thioredoxin reductase 1, cytoplasmic (Fragment) OS=Homo sapiens GN=TXNRD1 PE=1 SV=3 ",5
A0A0B4J269,GO:0005623;GO:0043226;GO:0005623;GO:0043226;GO:0043226;GO:0005623;GO:0016020;GO:0016020;GO:0016020,cell;organelle;cell;organelle;organelle;cell;membrane;membrane;membrane,Tubulin beta-3 chain OS=Homo sapiens GN=TUBB3 PE=1 SV=1 ,20
A0A0B4J2B4,,,40S ribosomal protein S15 OS=Homo sapiens GN=RPS15 PE=1 SV=1 ,4
A0A0B4J2C3,,,Translationally-controlled tumor protein OS=Homo sapiens GN=TPT1 PE=1 SV=1 ,2
A0A0C4DFV9,,,Protein SET OS=Homo sapiens GN=SET PE=1 SV=1 ,6
A0A0C4DFX0,,,Nucleolar protein 6 OS=Homo sapiens GN=NOL6 PE=1 SV=1 ,2
A0A0C4DG06,,,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=1 ",3
A0A0C4DG17,,,40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=1 ,3
A0A0C4DG89,,,Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=1 ,4
A0A0C4DGB6,,,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1 ,4
A0A0C4DGB9,,,"Inorganic pyrophosphatase 2, mitochondrial OS=Homo sapiens GN=PPA2 PE=1 SV=1 ",2
A0A0C4DGH5,,,Cullin-associated NEDD8-dissociated protein 1 (Fragment) OS=Homo sapiens GN=CAND1 PE=1 SV=1 ,4
A0A0C4DGI3,,,Citrate synthase OS=Homo sapiens GN=CS PE=1 SV=1 ,5
A0A0C4DGK8,,,DNA-(apurinic or apyrimidinic site) lyase (Fragment) OS=Homo sapiens GN=APEX1 PE=1 SV=1 ,2
A0A0C4DGL3,,,"DUTP pyrophosphatase, isoform CRA_c OS=Homo sapiens GN=DUT PE=1 SV=1 ",2
A0A0C4DGQ6,,,Regulation of nuclear pre-mRNA domain-containing protein 1A OS=Homo sapiens GN=RPRD1A PE=1 SV=1 ,3
A0A0C4DGZ0,,,DNA-directed RNA polymerase OS=Homo sapiens GN=POLR2A PE=1 SV=1 ,2
A0A0C4DGZ5,,,Tyrosine--tRNA ligase OS=Homo sapiens GN=YARS PE=1 SV=1 ,3
A0A0C4DH83,,,EH domain-containing protein 3 OS=Homo sapiens GN=EHD3 PE=1 SV=1 ,3
A0A0D9SET8,,,F-actin-capping protein subunit alpha-2 OS=Homo sapiens GN=CAPZA2 PE=1 SV=1 ,3
A0A0D9SF20,,,"Polypyrimidine tract binding protein 1, isoform CRA_e OS=Homo sapiens GN=PTBP1 PE=1 SV=1 ",11
A0A0D9SF53,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,4
A0A0D9SF54,,,"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=1 ",5
A0A0D9SFB3,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,4
A0A0D9SFE5,,,"Lamin B1, isoform CRA_a OS=Homo sapiens GN=LMNB1 PE=1 SV=1 ",4
A0A0D9SG12,,,ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,4
A0A0D9SGF6,,,"Spectrin alpha chain, non-erythrocytic 1 OS=Homo sapiens GN=SPTAN1 PE=1 SV=1 ",5
A0A0G2JH68,,,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=1 ,9
A0A0G2JJT9,,,Valine--tRNA ligase (Fragment) OS=Homo sapiens GN=VARS PE=1 SV=1 ,2
A0A0G2JJZ9,,,Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=1 SV=1 ,2
A0A0G2JN29,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,3
A0A0G2JP90,,,Nodal modulator 1 OS=Homo sapiens GN=NOMO1 PE=1 SV=1 ,3
A0A0G2JRA5,,,RNA-binding protein fox-1 homolog 2 (Fragment) OS=Homo sapiens GN=RBFOX2 PE=1 SV=1 ,2
A0A0G2JRD1,,,RNA-binding protein fox-1 homolog 2 (Fragment) OS=Homo sapiens GN=RBFOX2 PE=1 SV=1 ,2
A0A0G2JSB3,,,RNA-binding protein fox-1 homolog 2 (Fragment) OS=Homo sapiens GN=RBFOX2 PE=1 SV=1 ,2
A0A0J9YVQ7,,,ATP-dependent RNA helicase DDX3X (Fragment) OS=Homo sapiens GN=DDX3X PE=1 SV=1 ,2
A0A0J9YXP8,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,5
A0A0J9YXZ5,,,Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1 ,3
A0A0J9YYH3,,,Glucose-6-phosphate isomerase (Fragment) OS=Homo sapiens GN=GPI PE=1 SV=1 ,5
A0A0K0K1G7,,,Heme oxygenase 2 (Fragment) OS=Homo sapiens GN=HMOX2 PE=1 SV=1 ,2
A2A2D0,,,Stathmin (Fragment) OS=Homo sapiens GN=STMN1 PE=1 SV=6 ,3
A2ABF4,,,Valine--tRNA ligase (Fragment) OS=Homo sapiens GN=VARS PE=1 SV=1 ,2
A5A3E0,GO:0005575;GO:0005575;GO:0005737;GO:0071944;GO:0005737;GO:0043226;GO:0005575,cellular_component;cellular_component;cytoplasm;cell periphery;cytoplasm;organelle;cellular_component,POTE ankyrin domain family member F OS=Homo sapiens GN=POTEF PE=1 SV=2 ,46
A6NG75,,,RNA-binding protein 38 OS=Homo sapiens GN=RBM38 PE=1 SV=1 ,3
A6NHG4,GO:0005737;GO:0005737;GO:0043226,cytoplasm;cytoplasm;organelle,D-dopachrome decarboxylase-like protein OS=Homo sapiens GN=DDTL PE=2 SV=1 ,2
A6NIW5,,,"Peroxiredoxin 2, isoform CRA_a OS=Homo sapiens GN=PRDX2 PE=1 SV=2 ",3
A6NL76,,,"Actin, alpha skeletal muscle OS=Homo sapiens GN=ACTA1 PE=1 SV=3 ",71
A6NLN1,,,"Polypyrimidine tract binding protein 1, isoform CRA_b OS=Homo sapiens GN=PTBP1 PE=1 SV=4 ",37
A6NNZ2,GO:0005737;GO:0043226;GO:0005623;GO:0043226;GO:0005623;GO:0005623;GO:0043226;GO:0005623;GO:0043226;GO:0043226,cytoplasm;organelle;cell;organelle;cell;cell;organelle;cell;organelle;organelle,Tubulin beta-8 chain-like protein LOC260334 OS=Homo sapiens PE=1 SV=1 ,15
A6PVH9,,,Copine-1 OS=Homo sapiens GN=CPNE1 PE=1 SV=1 ,3
A6PVN5,,,Serine/threonine-protein phosphatase 2A activator OS=Homo sapiens GN=PPP2R4 PE=1 SV=1 ,3
A6PVN9,,,Serine/threonine-protein phosphatase 2A activator (Fragment) OS=Homo sapiens GN=PPP2R4 PE=1 SV=1 ,3
A6PW80,,,Elongation factor 1-alpha 1 (Fragment) OS=Homo sapiens GN=EEF1A1 PE=4 SV=6 ,21
A8K7Q2,,,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1 ,150
A8MUD9,,,60S ribosomal protein L7 OS=Homo sapiens GN=RPL7 PE=1 SV=1 ,3
A8MW50,,,L-lactate dehydrogenase (Fragment) OS=Homo sapiens GN=LDHB PE=1 SV=1 ,14
A8MXH2,,,Nucleosome assembly protein 1-like 4 (Fragment) OS=Homo sapiens GN=NAP1L4 PE=1 SV=2 ,2
A8MXP9,,,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=1 ,25
A9C4B8,,,Lysophospholipid acyltransferase 7 (Fragment) OS=Homo sapiens GN=MBOAT7 PE=1 SV=1 ,3
B0AZS6,,,14-3-3 protein zeta/delta OS=Homo sapiens GN=YWHAZ PE=1 SV=1 ,7
B0QYV1,,,RNA binding protein fox-1 homolog OS=Homo sapiens GN=RBFOX2 PE=1 SV=1 ,2
B0QYY4,,,RNA binding protein fox-1 homolog OS=Homo sapiens GN=RBFOX2 PE=1 SV=1 ,2
B0QYY7,,,RNA-binding protein fox-1 homolog 2 (Fragment) OS=Homo sapiens GN=RBFOX2 PE=1 SV=1 ,2
B0QZ18,,,Copine-1 OS=Homo sapiens GN=CPNE1 PE=1 SV=1 ,3
B1AHA9,,,DNA replication licensing factor MCM5 (Fragment) OS=Homo sapiens GN=MCM5 PE=1 SV=6 ,4
B1AHB1,,,DNA helicase OS=Homo sapiens GN=MCM5 PE=1 SV=1 ,8
B1AHB2,,,DNA replication licensing factor MCM5 (Fragment) OS=Homo sapiens GN=MCM5 PE=1 SV=1 ,7
B1AHC9,,,X-ray repair cross-complementing protein 6 OS=Homo sapiens GN=XRCC6 PE=1 SV=1 ,28
B1AK20,,,DnaJ homolog subfamily C member 11 (Fragment) OS=Homo sapiens GN=DNAJC11 PE=1 SV=1 ,2
B1AK85,,,F-actin-capping protein subunit beta OS=Homo sapiens GN=CAPZB PE=1 SV=1 ,2
B1AK87,,,"Capping protein (Actin filament) muscle Z-line, beta, isoform CRA_a OS=Homo sapiens GN=CAPZB PE=1 SV=1 ",2
B1AK88,,,"Capping protein (Actin filament) muscle Z-line, beta, isoform CRA_d OS=Homo sapiens GN=CAPZB PE=1 SV=1 ",2
B1AKP7,,,TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 ,3
B1ALA9,,,Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens GN=PRPS1 PE=1 SV=1 ,7
B1ANG9,,,Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=2 ,3
B1ANH0,,,Guanylate kinase (Fragment) OS=Homo sapiens GN=GUK1 PE=1 SV=1 ,3
B1ANH2,,,Guanylate kinase (Fragment) OS=Homo sapiens GN=GUK1 PE=1 SV=1 ,3
B1ANH6,,,Guanylate kinase OS=Homo sapiens GN=GUK1 PE=1 SV=1 ,2
B1ANR0,,,Polyadenylate-binding protein OS=Homo sapiens GN=PABPC4 PE=1 SV=1 ,10
B1APP8,,,"ATP-dependent 6-phosphofructokinase, platelet type OS=Homo sapiens GN=PFKP PE=1 SV=1 ",5
B1PS43,,,Myosin heavy chain 11 smooth muscle isoform OS=Homo sapiens GN=MYH11 PE=1 SV=1 ,2
B2R4S9,,,Histone H2B OS=Homo sapiens GN=HIST1H2BE PE=2 SV=1 ,39
B2RPK0,GO:0043226;GO:0005623;GO:0043226;GO:0005623;GO:0043226;GO:0005623;GO:0043226;GO:0005623,organelle;cell;organelle;cell;organelle;cell;organelle;cell,Putative high mobility group protein B1-like 1 OS=Homo sapiens GN=HMGB1P1 PE=5 SV=1 ,2
B3KM87,,,Matrin-3 OS=Homo sapiens GN=MATR3 PE=1 SV=1 ,14
B3KNJ4,,,"SUMO-1 activating enzyme subunit 1, isoform CRA_a OS=Homo sapiens GN=SAE1 PE=1 SV=1 ",2
B3KSI3,,,Branched-chain-amino-acid aminotransferase OS=Homo sapiens GN=BCAT2 PE=1 SV=1 ,2
B3KXD6,,,Pescadillo homolog OS=Homo sapiens GN=PES1 PE=1 SV=1 ,6
B4DEB1,,,Histone H3 OS=Homo sapiens GN=H3F3A PE=1 SV=1 ,2
B4DEV8,GO:0005623;GO:0043226;GO:0005623;GO:0043226;GO:0005623;GO:0005737;GO:0005737;GO:0005623;GO:0016020;GO:0016020;GO:0005623,cell;organelle;cell;organelle;cell;cytoplasm;cytoplasm;cell;membrane;membrane;cell,Proteasome subunit alpha type OS=Homo sapiens PE=2 SV=1 ,4
B4DFG0,,,Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1 ,3
B4DFT4,,,ATP synthase subunit s-like protein OS=Homo sapiens GN=ATP5SL PE=1 SV=1 ,2
B4DJV2,,,Citrate synthase OS=Homo sapiens GN=CS PE=1 SV=1 ,5
B4DNK4,,,Pyruvate kinase OS=Homo sapiens GN=PKM PE=1 SV=1 ,16
B4DUR8,,,T-complex protein 1 subunit gamma OS=Homo sapiens GN=CCT3 PE=1 SV=1 ,10
B4DV51,,,GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=1 ,5
B4DXZ6,,,Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=1 ,2
B4E0P5,,,U5 small nuclear ribonucleoprotein 200 kDa helicase OS=Homo sapiens GN=SNRNP200 PE=1 SV=1 ,4
B4E2I7,,,Protein diaphanous homolog 1 OS=Homo sapiens GN=DIAPH1 PE=1 SV=1 ,6
B5MC59,,,Replication protein A 14 kDa subunit OS=Homo sapiens GN=RPA3 PE=1 SV=1 ,3
B5MC82,,,D-dopachrome decarboxylase OS=Homo sapiens GN=DDT PE=4 SV=2 ,2
B5MCF9,,,Pescadillo homolog OS=Homo sapiens GN=PES1 PE=1 SV=1 ,6
B5MCP9,,,40S ribosomal protein S7 OS=Homo sapiens GN=RPS7 PE=1 SV=1 ,7
B5MCW2,,,60S ribosomal protein L3 (Fragment) OS=Homo sapiens GN=RPL3 PE=1 SV=1 ,2
B5MDF5,,,GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=1 ,27
B7WNR0,,,Serum albumin OS=Homo sapiens GN=ALB PE=1 SV=1 ,4
B7WP74,,,Pre-mRNA-splicing factor CWC22 homolog (Fragment) OS=Homo sapiens GN=CWC22 PE=1 SV=1 ,2
B7Z1U7,,,RNA binding protein fox-1 homolog OS=Homo sapiens GN=RBFOX1 PE=2 SV=1 ,2
B7Z2E6,,,14-3-3 protein zeta/delta OS=Homo sapiens GN=YWHAZ PE=1 SV=1 ,7
B7Z4B8,,,Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=1 ,2
B7Z4K9,,,Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=NAP1L1 PE=1 SV=1 ,5
B7Z4L4,,,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1 ,3
B7Z6Z4,,,Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=1 ,4
B7Z7P0,,,Ubiquitin conjugation factor E4 A OS=Homo sapiens GN=UBE4A PE=1 SV=1 ,2
B7Z7P8,,,Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens GN=ETF1 PE=1 SV=1 ,5
B7Z9C2,,,Nucleosome assembly protein 1-like 1 OS=Homo sapiens GN=NAP1L1 PE=1 SV=1 ,6
B7ZAR1,,,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1 ,26
B7ZB02,,,Ribose-phosphate pyrophosphokinase 1 OS=Homo sapiens GN=PRPS1 PE=1 SV=1 ,7
B7ZBH1,,,Eukaryotic translation initiation factor 6 (Fragment) OS=Homo sapiens GN=EIF6 PE=1 SV=1 ,4
B8ZZ38,,,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=1 ",3
B8ZZJ2,,,"Actin, gamma-enteric smooth muscle OS=Homo sapiens GN=ACTG2 PE=1 SV=1 ",28
C9IYC5,,,Sorting nexin-8 (Fragment) OS=Homo sapiens GN=SNX8 PE=1 SV=1 ,2
C9IYT0,,,H/ACA ribonucleoprotein complex subunit 4 (Fragment) OS=Homo sapiens GN=DKC1 PE=1 SV=6 ,3
C9IZH1,,,EH domain-containing protein 1 (Fragment) OS=Homo sapiens GN=EHD1 PE=1 SV=1 ,3
C9IZL7,,,Non-POU domain-containing octamer-binding protein (Fragment) OS=Homo sapiens GN=NONO PE=1 SV=1 ,23
C9J014,,,Sorting nexin-8 (Fragment) OS=Homo sapiens GN=SNX8 PE=1 SV=1 ,2
C9J016,,,WD repeat-containing protein 54 (Fragment) OS=Homo sapiens GN=WDR54 PE=1 SV=6 ,2
C9J0D1,,,Histone H2A OS=Homo sapiens GN=H2AFV PE=3 SV=1 ,26
C9J0M4,,,B-cell receptor-associated protein 31 (Fragment) OS=Homo sapiens GN=BCAP31 PE=1 SV=1 ,2
C9J0S9,,,"60 kDa heat shock protein, mitochondrial (Fragment) OS=Homo sapiens GN=HSPD1 PE=1 SV=1 ",7
C9J1Z8,,,ADP-ribosylation factor 5 (Fragment) OS=Homo sapiens GN=ARF5 PE=1 SV=1 ,3
C9J255,,,Mannose-1-phosphate guanyltransferase alpha (Fragment) OS=Homo sapiens GN=GMPPA PE=1 SV=3 ,4
C9J271,,,Sorting nexin-8 (Fragment) OS=Homo sapiens GN=SNX8 PE=1 SV=1 ,2
C9J2C0,,,Tubulin alpha-8 chain (Fragment) OS=Homo sapiens GN=TUBA8 PE=1 SV=1 ,43
C9J2Z4,,,EH domain-containing protein 1 (Fragment) OS=Homo sapiens GN=EHD1 PE=1 SV=1 ,2
C9J2Z7,,,Eukaryotic translation initiation factor 4 gamma 1 (Fragment) OS=Homo sapiens GN=EIF4G1 PE=1 SV=6 ,2
C9J386,,,Histone H2A OS=Homo sapiens GN=H2AFV PE=3 SV=1 ,12
C9J4W5,,,Eukaryotic translation initiation factor 5A (Fragment) OS=Homo sapiens GN=EIF5A2 PE=1 SV=1 ,6
